appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
,,,,,,,866,9,129,40,86,9814,no,no,no,,,,,,1900mb,allkeys-lru,4,no,yes,no,423,216,no,22,yes
,,,,,,,1073,8,216,56,52,11512,no,no,no,yes,18,94,11,77,2400mb,allkeys-lru,6,no,no,yes,625,183,no,22,yes
,,,,,,,908,8,350,95,39,10704,yes,no,yes,,,,,,1100mb,volatile-lru,4,no,no,no,539,228,yes,11,yes
,,,,,,,741,7,302,87,86,8078,yes,yes,no,,,,,,2200mb,volatile-lfu,3,yes,no,no,456,211,no,32,yes
,,,,,,,794,5,153,97,50,11893,no,no,no,yes,4,70,7,74,2500mb,allkeys-lfu,5,yes,no,no,659,227,yes,33,yes
,,,,,,,1028,4,112,72,64,10732,no,yes,yes,yes,2,93,15,80,1500mb,allkeys-lru,5,no,no,yes,391,130,no,22,no
,,,,,,,781,6,381,78,87,11041,no,yes,yes,yes,30,99,19,85,2500mb,volatile-random,3,yes,no,no,626,71,no,30,yes
,,,,,,,787,4,316,18,84,8927,no,yes,yes,,,,,,2700mb,noeviction,3,no,no,no,685,179,yes,35,yes
,,,,,,,950,6,358,24,52,8610,no,no,yes,yes,27,83,7,88,2800mb,noeviction,4,yes,yes,yes,712,88,yes,10,no
,,,,,,,774,9,195,40,89,10588,yes,no,no,yes,2,97,27,77,2400mb,allkeys-random,3,no,yes,yes,521,61,no,8,no
,,,,,,,917,6,350,18,63,8434,yes,yes,no,,,,,,1700mb,allkeys-lru,5,yes,yes,no,587,65,no,12,yes
,,,,,,,837,6,403,72,68,11907,no,yes,yes,yes,1,92,12,74,2700mb,noeviction,5,yes,yes,no,265,77,yes,15,yes
,,,,,,,873,1,238,59,89,8694,yes,no,yes,,,,,,1500mb,allkeys-lfu,4,yes,yes,no,395,241,yes,32,yes
,,,,,,,916,6,446,18,83,8233,no,yes,yes,yes,30,100,12,82,2200mb,allkeys-lru,3,yes,yes,no,477,158,no,3,yes
,,,,,,,889,6,108,44,75,10242,no,no,no,,,,,,1500mb,allkeys-random,3,yes,no,yes,552,119,no,10,yes
,,,,,,,808,1,455,16,64,9510,yes,no,yes,,,,,,2300mb,allkeys-random,3,no,yes,no,477,48,yes,29,yes
,,,,,,,743,4,398,26,71,8262,no,no,yes,,,,,,1800mb,allkeys-random,3,no,no,yes,594,123,no,38,yes
,,,,,,,806,1,483,74,72,9691,no,no,no,yes,17,90,2,77,2700mb,allkeys-random,4,no,no,yes,413,186,yes,40,no
,,,,,,,863,3,309,56,64,11815,yes,yes,yes,yes,18,80,16,72,2500mb,volatile-ttl,4,yes,no,no,328,113,no,21,yes
,,,,,,,920,8,336,46,65,8162,no,no,no,,,,,,2500mb,volatile-ttl,3,yes,no,no,330,29,yes,24,yes
,,,,,,,758,1,295,95,62,9919,no,yes,no,yes,4,87,19,72,1700mb,volatile-random,6,no,no,no,341,204,yes,15,no
,,,,,,,1084,4,284,41,79,11622,no,no,yes,yes,3,79,20,78,1300mb,volatile-ttl,7,no,yes,yes,382,34,no,26,yes
,,,,,,,965,4,362,100,38,8014,no,yes,no,,,,,,1400mb,volatile-lfu,6,yes,no,no,366,77,yes,28,no
,,,,,,,844,1,493,92,53,10070,no,yes,no,,,,,,1400mb,volatile-lfu,3,no,yes,no,679,144,no,38,yes
,,,,,,,810,1,224,35,46,8833,no,yes,no,yes,19,80,28,79,2300mb,volatile-ttl,5,no,yes,yes,637,51,yes,2,yes
,,,,,,,946,4,445,76,73,8134,yes,yes,yes,,,,,,2700mb,volatile-lru,6,no,yes,no,540,49,no,12,no
,,,,,,,791,2,180,83,47,8167,no,yes,yes,,,,,,1400mb,allkeys-random,6,no,yes,yes,730,154,yes,4,no
,,,,,,,1059,2,334,74,50,9556,yes,yes,yes,yes,4,71,13,81,1000mb,allkeys-lru,5,yes,no,yes,391,120,yes,37,no
,,,,,,,766,5,317,11,78,10149,yes,no,no,,,,,,1200mb,allkeys-lfu,6,no,yes,no,427,25,no,29,no
,,,,,,,751,9,488,53,78,11306,yes,yes,yes,yes,18,89,18,76,1600mb,volatile-lfu,7,no,no,no,311,192,yes,12,no
,,,,,,,835,4,287,34,76,9013,yes,no,no,,,,,,2200mb,allkeys-random,5,no,yes,no,425,16,yes,30,no
,,,,,,,784,7,151,55,76,10844,yes,no,no,,,,,,1600mb,volatile-random,7,no,yes,no,558,104,no,34,no
,,,,,,,950,4,237,89,44,10639,no,yes,no,,,,,,1500mb,allkeys-random,3,yes,yes,no,608,115,yes,38,no
,,,,,,,1038,5,489,50,75,9943,yes,yes,no,yes,13,97,29,89,1700mb,allkeys-lru,7,yes,yes,no,399,77,no,22,yes
,,,,,,,1029,6,301,99,39,8505,yes,no,no,yes,28,92,26,85,2200mb,allkeys-lru,3,no,no,yes,307,253,yes,39,yes
,,,,,,,1087,5,485,22,70,10452,no,yes,yes,yes,6,87,4,72,1500mb,volatile-lfu,6,yes,no,yes,314,219,no,5,no
,,,,,,,859,8,427,37,71,8650,no,yes,yes,yes,20,91,26,88,1800mb,noeviction,6,no,yes,no,635,165,no,26,no
,,,,,,,1084,8,470,33,58,11947,no,yes,yes,,,,,,1100mb,volatile-lfu,4,yes,no,yes,528,229,no,11,no
,,,,,,,792,5,319,62,89,9403,no,yes,no,yes,19,83,13,84,2000mb,volatile-random,4,yes,no,yes,280,104,yes,4,no
,,,,,,,883,4,101,91,86,9116,no,no,yes,,,,,,1400mb,volatile-lfu,5,no,no,yes,596,99,no,37,no
,,,,,,,815,5,326,88,87,11295,no,no,no,,,,,,2300mb,volatile-lru,4,yes,yes,yes,550,210,no,7,yes
,,,,,,,746,9,352,83,43,11245,yes,yes,no,,,,,,2200mb,volatile-lru,7,yes,yes,no,481,197,yes,36,no
,,,,,,,1056,9,181,58,83,10757,yes,yes,yes,yes,12,73,3,78,2600mb,allkeys-lfu,6,yes,yes,yes,486,245,yes,27,yes
,,,,,,,1030,9,449,46,36,9303,no,no,no,,,,,,1400mb,volatile-lru,3,no,no,no,302,171,no,17,no
,,,,,,,802,6,331,45,64,9527,yes,yes,yes,yes,11,75,26,72,2200mb,allkeys-lfu,7,no,yes,yes,652,204,no,35,yes
,,,,,,,875,1,375,49,68,9105,no,yes,yes,,,,,,2000mb,allkeys-lru,5,no,yes,no,261,91,yes,30,no
,,,,,,,953,1,399,100,56,9110,no,yes,no,,,,,,1400mb,allkeys-random,7,no,no,yes,271,143,yes,40,yes
,,,,,,,950,3,293,24,90,11456,no,no,no,,,,,,2300mb,volatile-lru,4,no,yes,yes,740,39,no,35,yes
,,,,,,,965,1,190,43,55,9325,no,yes,no,yes,22,77,5,88,2300mb,noeviction,6,no,yes,yes,482,52,yes,14,no
,,,,,,,1059,9,484,85,55,10420,yes,no,yes,,,,,,1000mb,volatile-lru,5,no,yes,yes,405,113,yes,23,yes
,,,,,,,954,8,330,50,62,11722,yes,no,yes,yes,14,73,25,80,1100mb,volatile-random,4,no,no,yes,532,169,yes,38,yes
,,,,,,,1050,9,299,61,73,10506,no,yes,no,yes,25,86,21,78,2100mb,volatile-random,5,yes,no,no,373,37,yes,14,no
,,,,,,,746,6,470,52,71,11075,no,yes,yes,,,,,,2000mb,noeviction,3,yes,no,no,483,63,yes,7,no
,,,,,,,948,5,390,81,69,10669,no,yes,no,,,,,,1700mb,volatile-ttl,3,yes,no,no,423,16,yes,32,no
,,,,,,,964,9,206,57,51,8153,yes,no,no,yes,8,81,5,70,1900mb,volatile-lfu,5,yes,yes,no,629,216,yes,33,no
,,,,,,,776,7,205,55,62,10956,yes,no,no,,,,,,2500mb,volatile-random,3,yes,yes,no,330,26,no,3,no
,,,,,,,1019,4,250,97,88,8842,no,yes,yes,,,,,,2000mb,noeviction,5,yes,yes,no,567,229,no,18,yes
,,,,,,,861,7,118,75,49,9027,yes,yes,no,,,,,,1800mb,volatile-lru,3,no,no,yes,378,125,yes,27,yes
,,,,,,,914,9,252,79,38,9472,no,no,no,,,,,,2600mb,allkeys-lru,4,no,no,no,310,63,no,30,yes
,,,,,,,800,4,258,98,69,11512,yes,yes,yes,yes,10,77,16,84,1200mb,volatile-ttl,5,no,no,no,596,184,yes,32,no
,,,,,,,708,8,469,12,34,10671,no,no,yes,,,,,,2200mb,volatile-lru,6,yes,no,no,694,47,yes,22,no
,,,,,,,990,8,120,52,63,10668,no,yes,no,,,,,,1400mb,allkeys-lfu,3,no,yes,no,683,238,yes,31,yes
,,,,,,,749,3,466,85,80,10951,no,no,no,,,,,,2100mb,volatile-lru,5,yes,yes,no,595,209,no,4,yes
,,,,,,,895,6,152,23,41,9789,no,yes,no,,,,,,2200mb,allkeys-random,7,yes,no,no,684,191,yes,5,no
,,,,,,,939,5,404,59,57,8342,yes,no,no,yes,2,81,28,74,2200mb,volatile-random,3,no,no,no,478,102,no,4,yes
,,,,,,,1057,3,494,19,45,11385,yes,no,yes,,,,,,2000mb,allkeys-lru,3,no,no,no,424,182,yes,29,no
,,,,,,,836,4,330,91,57,9988,yes,yes,no,,,,,,1900mb,volatile-lfu,3,no,no,no,417,147,no,33,no
,,,,,,,793,6,440,28,47,10873,yes,yes,no,,,,,,1000mb,volatile-random,4,yes,yes,yes,403,167,no,40,yes
,,,,,,,809,9,433,89,84,9539,yes,yes,no,,,,,,1400mb,allkeys-random,3,no,yes,yes,479,210,no,35,yes
,,,,,,,997,4,142,100,70,9586,yes,yes,yes,,,,,,1900mb,volatile-lfu,3,yes,no,yes,659,223,yes,2,yes
,,,,,,,723,4,449,85,33,10438,no,no,no,,,,,,1600mb,volatile-lfu,7,no,yes,no,281,163,no,37,no
,,,,,,,936,7,419,85,66,9642,no,yes,yes,,,,,,2200mb,volatile-random,5,no,no,yes,407,28,no,22,yes
,,,,,,,1084,3,273,40,68,11293,no,no,yes,yes,30,92,2,82,1700mb,allkeys-lru,6,no,yes,no,594,27,yes,7,yes
,,,,,,,970,1,142,81,54,9640,no,no,yes,,,,,,1700mb,volatile-random,3,yes,no,no,678,55,no,40,no
,,,,,,,1000,4,307,14,52,8413,yes,no,no,yes,23,75,7,86,1800mb,volatile-ttl,7,yes,no,no,393,94,yes,2,no
,,,,,,,753,7,116,48,47,11530,no,yes,no,,,,,,1400mb,volatile-ttl,6,yes,no,no,383,147,no,40,yes
,,,,,,,907,4,345,54,85,11489,no,yes,yes,yes,1,81,25,90,1600mb,noeviction,5,yes,no,yes,547,227,yes,39,no
,,,,,,,842,9,448,58,47,11391,yes,yes,yes,yes,22,73,26,89,2900mb,volatile-lru,6,no,yes,yes,372,168,no,34,no
,,,,,,,804,7,358,46,80,10307,yes,yes,yes,,,,,,2300mb,allkeys-random,7,yes,no,yes,431,154,no,8,no
,,,,,,,933,1,451,40,31,8870,no,yes,no,yes,27,73,4,73,2200mb,volatile-lfu,4,no,no,no,649,253,no,38,yes
,,,,,,,871,6,203,72,84,10039,no,yes,no,yes,4,70,21,79,1700mb,volatile-lfu,6,no,yes,no,396,63,no,40,yes
,,,,,,,986,2,184,73,53,9616,no,no,no,,,,,,2300mb,noeviction,5,no,no,yes,533,179,no,12,no
,,,,,,,819,6,479,73,81,9958,no,no,yes,,,,,,1500mb,allkeys-random,5,yes,yes,yes,285,42,no,5,yes
,,,,,,,727,7,276,25,58,11816,yes,yes,no,,,,,,1100mb,volatile-random,4,yes,yes,no,333,41,yes,19,no
,,,,,,,941,6,270,88,67,9998,no,yes,no,,,,,,1000mb,allkeys-lru,5,yes,no,no,676,237,yes,34,no
,,,,,,,873,8,276,66,82,9368,no,yes,no,yes,25,76,8,88,2300mb,allkeys-lfu,3,no,no,no,568,25,no,21,yes
,,,,,,,744,6,196,46,65,8413,no,yes,no,yes,27,92,3,80,2400mb,allkeys-random,3,yes,yes,no,260,252,yes,13,no
,,,,,,,855,7,277,11,36,8137,no,yes,no,yes,11,85,11,84,2500mb,noeviction,5,no,no,no,372,96,yes,17,yes
,,,,,,,722,6,244,65,64,10130,yes,yes,yes,,,,,,1100mb,volatile-lru,6,no,no,yes,735,103,no,11,yes
,,,,,,,984,6,322,100,90,9299,yes,yes,no,yes,18,93,25,70,1800mb,volatile-random,4,no,yes,yes,416,82,yes,12,no
,,,,,,,741,5,373,26,30,10440,yes,yes,yes,yes,7,94,3,77,2700mb,volatile-random,3,no,no,yes,602,24,no,30,yes
,,,,,,,1058,5,475,41,63,8201,yes,no,yes,,,,,,2000mb,volatile-lfu,5,no,yes,no,303,38,no,34,yes
,,,,,,,879,7,365,97,88,8491,yes,no,yes,yes,12,100,20,74,1400mb,volatile-lru,4,no,yes,no,376,252,no,15,yes
,,,,,,,853,7,190,93,82,8546,yes,no,no,,,,,,1100mb,volatile-lfu,5,no,yes,yes,689,250,yes,23,no
,,,,,,,1069,9,200,35,88,8603,no,yes,no,,,,,,2600mb,volatile-random,5,yes,no,yes,262,121,yes,38,yes
,,,,,,,742,1,251,14,55,9752,no,no,no,,,,,,1300mb,noeviction,7,yes,no,no,381,20,yes,6,no
,,,,,,,1060,4,207,83,43,9538,no,no,no,,,,,,2700mb,allkeys-lru,6,no,no,yes,406,95,no,12,no
,,,,,,,979,6,258,65,62,9598,yes,no,yes,yes,25,99,10,88,1000mb,allkeys-lfu,5,yes,yes,yes,419,71,no,24,no
,,,,,,,872,9,115,89,41,8121,no,yes,yes,yes,7,84,18,89,1300mb,noeviction,7,yes,yes,no,279,202,no,31,yes
,,,,,,,706,1,385,36,71,9734,no,no,yes,,,,,,2800mb,allkeys-lru,4,no,yes,yes,721,210,yes,4,no
,,,,,,,804,9,251,14,50,10585,no,yes,yes,,,,,,1400mb,volatile-lfu,7,yes,no,yes,460,78,no,15,no
,,,,,,,951,6,252,83,76,9342,no,no,no,,,,,,1200mb,volatile-random,3,no,no,no,563,119,no,16,yes
,,,,,,,769,9,130,34,73,10705,no,yes,no,,,,,,1800mb,volatile-ttl,6,no,no,yes,296,47,no,35,yes
,,,,,,,829,6,291,17,75,11236,yes,yes,yes,yes,19,99,20,71,1900mb,volatile-random,5,yes,yes,no,419,235,no,9,yes
,,,,,,,873,5,314,37,58,8158,no,yes,yes,,,,,,1700mb,volatile-lru,3,yes,yes,no,681,91,yes,6,yes
,,,,,,,796,9,413,24,52,9142,yes,no,yes,yes,13,85,2,70,2600mb,allkeys-random,7,yes,yes,no,267,107,yes,31,no
,,,,,,,1013,6,155,65,59,11196,no,yes,no,yes,19,81,19,86,1200mb,noeviction,3,no,no,yes,368,152,yes,4,yes
,,,,,,,1001,4,345,19,74,9613,no,no,no,yes,25,89,27,81,2000mb,allkeys-lru,6,yes,no,yes,727,244,yes,6,yes
,,,,,,,719,8,356,79,38,10264,yes,yes,no,,,,,,1800mb,allkeys-lfu,4,no,no,yes,719,77,yes,12,no
,,,,,,,762,4,410,56,42,11585,no,yes,no,yes,11,92,5,82,2100mb,allkeys-random,5,yes,yes,yes,376,17,yes,6,yes
,,,,,,,703,7,349,35,60,9062,no,no,yes,yes,18,87,15,73,1400mb,allkeys-lru,7,no,no,no,505,18,yes,36,no
,,,,,,,991,2,229,17,55,10973,yes,yes,yes,,,,,,2400mb,allkeys-random,3,yes,no,yes,434,255,no,29,yes
,,,,,,,752,2,256,51,78,9566,yes,no,yes,yes,8,98,5,76,2700mb,volatile-lfu,5,yes,yes,yes,673,133,yes,6,no
,,,,,,,805,4,244,82,33,11151,no,yes,no,,,,,,2900mb,noeviction,7,no,yes,no,467,246,no,40,yes
,,,,,,,1026,1,205,18,73,11460,no,no,no,yes,30,86,26,77,2100mb,allkeys-lfu,6,no,no,no,412,209,no,27,no
,,,,,,,822,5,458,70,77,9565,yes,yes,yes,,,,,,2600mb,volatile-lru,6,yes,yes,yes,704,41,no,18,yes
,,,,,,,1004,1,160,44,68,11643,no,yes,yes,yes,2,85,12,72,1300mb,allkeys-lru,7,no,no,no,540,100,yes,25,yes
,,,,,,,993,9,296,97,37,8698,no,no,no,yes,27,83,17,85,1300mb,allkeys-lfu,3,yes,yes,yes,707,181,no,26,no
,,,,,,,1069,7,121,61,86,9864,yes,no,no,yes,30,90,29,90,1400mb,noeviction,7,yes,yes,yes,535,207,no,37,yes
,,,,,,,780,1,139,27,42,11296,no,yes,no,yes,2,72,22,75,2500mb,volatile-lfu,6,no,no,no,460,131,yes,16,no
,,,,,,,962,5,456,11,73,8635,yes,no,no,,,,,,1300mb,volatile-random,4,no,yes,no,442,169,no,15,no
,,,,,,,811,4,387,34,89,9260,yes,yes,yes,yes,12,87,6,74,1400mb,allkeys-lru,7,no,no,yes,347,57,no,26,no
,,,,,,,821,6,499,84,34,11372,yes,yes,no,yes,2,96,21,75,1300mb,noeviction,5,yes,no,no,574,28,no,39,no
,,,,,,,885,3,313,81,45,8533,yes,no,yes,yes,13,80,3,82,1200mb,volatile-lru,7,no,no,yes,455,22,yes,7,no
,,,,,,,971,8,300,25,64,11544,no,no,no,yes,28,100,30,74,2400mb,noeviction,6,yes,no,no,332,114,no,9,yes
,,,,,,,707,7,121,19,79,8374,yes,no,no,yes,3,91,23,88,1000mb,volatile-ttl,6,no,yes,yes,508,118,yes,7,yes
,,,,,,,805,9,187,96,40,9335,yes,yes,yes,,,,,,1300mb,allkeys-lru,3,no,no,yes,510,103,no,6,no
,,,,,,,891,9,217,32,66,8656,yes,yes,no,yes,14,73,6,71,2500mb,noeviction,6,yes,yes,yes,551,206,no,15,no
,,,,,,,862,3,402,72,45,8687,no,yes,no,yes,9,83,11,88,2000mb,allkeys-lfu,6,yes,no,no,744,30,yes,38,yes
,,,,,,,727,7,158,28,77,8490,no,no,yes,,,,,,1000mb,allkeys-lfu,4,no,yes,yes,364,125,no,14,no
,,,,,,,970,1,195,81,50,11568,yes,no,no,,,,,,2700mb,noeviction,3,no,no,no,664,219,yes,21,no
,,,,,,,851,6,231,62,35,10915,no,no,yes,,,,,,1500mb,volatile-lru,6,no,yes,yes,321,216,no,29,yes
,,,,,,,1032,1,478,46,36,11193,no,no,yes,,,,,,2800mb,volatile-lfu,6,no,no,yes,653,188,no,19,no
,,,,,,,959,1,310,91,68,11097,no,no,yes,yes,10,87,4,72,2700mb,noeviction,7,no,no,no,332,145,no,9,yes
,,,,,,,840,9,246,86,39,9504,yes,no,no,yes,30,75,17,80,2200mb,allkeys-lfu,5,yes,no,yes,365,169,yes,33,no
,,,,,,,1057,3,355,18,31,11377,no,yes,no,,,,,,1800mb,allkeys-lfu,6,yes,yes,no,733,16,yes,33,yes
,,,,,,,1092,7,461,78,87,11128,yes,yes,yes,yes,5,97,8,88,2200mb,volatile-lru,4,no,yes,no,721,229,yes,1,no
,,,,,,,713,1,451,92,69,9180,no,no,yes,yes,21,97,3,77,2500mb,volatile-lfu,5,yes,no,no,728,172,no,2,no
,,,,,,,819,2,208,62,69,8807,yes,yes,yes,,,,,,2700mb,allkeys-lfu,3,yes,yes,no,634,84,no,24,yes
,,,,,,,1094,5,155,33,63,10648,yes,yes,yes,,,,,,1300mb,allkeys-random,7,no,no,no,356,184,yes,24,no
,,,,,,,1049,2,478,13,67,10851,yes,no,yes,,,,,,1800mb,allkeys-lfu,4,no,no,yes,338,175,yes,8,no
,,,,,,,1020,4,489,57,44,11627,no,no,no,yes,12,81,2,78,2700mb,volatile-ttl,6,yes,yes,no,560,135,yes,9,yes
,,,,,,,894,5,252,45,73,11443,no,yes,no,yes,12,73,10,83,1600mb,allkeys-random,7,yes,no,yes,477,100,no,31,no
,,,,,,,829,3,402,83,44,10072,no,no,yes,yes,19,100,19,73,2100mb,allkeys-lru,6,no,yes,no,741,137,yes,6,yes
,,,,,,,1039,4,426,72,68,9707,yes,yes,yes,,,,,,2000mb,volatile-lfu,4,yes,no,no,322,34,no,37,no
,,,,,,,790,5,308,55,51,10305,yes,no,yes,yes,4,98,7,81,2600mb,allkeys-lfu,5,no,no,no,271,131,yes,35,yes
,,,,,,,707,8,424,87,32,9592,yes,yes,yes,yes,10,100,2,87,2100mb,volatile-lru,6,no,yes,no,562,29,no,2,yes
,,,,,,,757,5,337,58,51,11575,no,no,yes,yes,21,91,24,76,1600mb,allkeys-lru,5,yes,yes,yes,351,72,yes,36,no
,,,,,,,993,1,427,52,74,8023,yes,yes,no,,,,,,1400mb,allkeys-random,5,yes,no,no,694,159,no,23,yes
,,,,,,,967,1,417,66,38,8199,yes,no,no,,,,,,2300mb,volatile-lfu,7,yes,yes,yes,747,19,no,4,yes
,,,,,,,882,6,129,40,32,11515,no,no,yes,,,,,,2600mb,volatile-lfu,7,no,no,yes,745,229,no,30,no
,,,,,,,978,7,224,24,30,10674,yes,yes,yes,yes,11,96,10,89,2800mb,allkeys-lru,4,yes,no,yes,653,223,no,19,no
,,,,,,,813,7,194,23,40,11464,no,no,yes,,,,,,2400mb,allkeys-lru,5,no,yes,yes,669,62,yes,19,no
,,,,,,,913,9,438,94,41,10020,no,no,yes,yes,26,75,25,75,1900mb,allkeys-lru,4,yes,yes,no,510,164,no,23,yes
,,,,,,,982,3,197,77,32,11329,yes,no,yes,yes,30,75,22,81,2300mb,volatile-lru,4,yes,yes,yes,268,181,no,14,yes
,,,,,,,1079,5,206,58,39,9090,yes,yes,yes,yes,15,96,9,85,2800mb,allkeys-lfu,6,no,no,yes,504,177,yes,34,no
,,,,,,,892,5,228,70,52,10821,no,no,yes,,,,,,1600mb,allkeys-lfu,4,yes,yes,no,577,214,no,25,yes
,,,,,,,749,2,270,96,87,11713,yes,no,no,yes,20,70,15,77,2100mb,noeviction,5,no,yes,yes,460,103,no,3,yes
,,,,,,,939,5,376,33,37,9933,no,no,no,,,,,,1600mb,noeviction,5,no,yes,yes,728,160,yes,18,yes
,,,,,,,908,7,431,80,48,10432,no,no,yes,,,,,,1800mb,volatile-random,3,no,no,no,574,214,no,33,yes
,,,,,,,979,2,128,79,31,9511,yes,yes,no,,,,,,1700mb,volatile-lru,3,yes,no,no,688,177,yes,39,yes
,,,,,,,990,4,381,31,36,11848,yes,yes,no,yes,17,72,29,88,1500mb,allkeys-random,4,no,no,no,681,183,yes,3,yes
,,,,,,,1043,8,161,14,87,9027,yes,yes,yes,yes,19,95,2,84,2500mb,allkeys-lru,4,yes,no,yes,276,124,yes,25,no
,,,,,,,767,7,261,31,86,8743,yes,yes,yes,,,,,,1800mb,volatile-random,7,yes,no,yes,701,195,yes,39,yes
,,,,,,,727,5,242,73,78,9687,yes,no,no,,,,,,1200mb,allkeys-lfu,5,yes,yes,yes,631,221,no,38,no
,,,,,,,1064,8,376,54,35,11594,no,no,no,,,,,,2600mb,volatile-lru,3,yes,no,no,643,108,no,28,no
,,,,,,,776,1,397,100,39,8762,no,yes,yes,,,,,,1800mb,allkeys-lfu,4,yes,no,yes,389,116,yes,37,no
,,,,,,,941,1,465,93,50,11941,yes,yes,no,,,,,,1200mb,allkeys-random,5,yes,yes,no,522,141,yes,19,yes
,,,,,,,944,4,346,51,76,9418,no,no,yes,,,,,,2500mb,allkeys-lru,5,no,yes,no,281,247,yes,7,no
,,,,,,,894,4,147,43,33,9092,no,no,yes,,,,,,2600mb,volatile-lru,6,yes,yes,no,535,86,yes,12,yes
,,,,,,,843,2,297,50,35,9283,no,yes,yes,,,,,,2700mb,volatile-lru,4,no,no,yes,657,235,no,20,no
,,,,,,,789,2,128,92,39,9634,yes,yes,no,,,,,,2500mb,noeviction,4,no,yes,yes,454,75,yes,32,yes
,,,,,,,868,9,139,98,48,11382,yes,yes,no,yes,24,87,11,79,2300mb,allkeys-random,3,yes,no,yes,647,100,yes,4,yes
,,,,,,,738,7,182,70,81,10204,no,no,no,yes,26,88,24,90,1100mb,volatile-random,6,no,no,no,652,171,no,40,no
,,,,,,,1000,2,351,25,38,10557,yes,no,no,yes,14,97,2,86,1200mb,noeviction,6,no,yes,no,391,177,yes,17,yes
,,,,,,,1050,8,220,56,74,8763,no,yes,yes,yes,19,73,23,79,2200mb,volatile-ttl,4,yes,no,yes,379,52,yes,6,yes
,,,,,,,816,7,399,68,57,8388,yes,yes,no,,,,,,1100mb,allkeys-lfu,7,yes,yes,yes,382,233,no,15,no
,,,,,,,1088,2,223,54,40,9012,no,yes,yes,,,,,,2500mb,allkeys-lru,5,yes,yes,yes,572,192,yes,6,yes
,,,,,,,745,9,363,12,45,9257,no,yes,no,,,,,,1100mb,volatile-ttl,6,yes,yes,yes,259,24,yes,23,no
,,,,,,,1096,3,261,100,47,9004,no,no,no,,,,,,1800mb,volatile-ttl,4,yes,no,yes,360,138,no,13,no
,,,,,,,831,9,133,41,47,11430,yes,yes,yes,,,,,,2900mb,allkeys-lru,4,yes,yes,no,439,250,yes,9,yes
,,,,,,,954,5,322,52,30,9925,yes,no,yes,,,,,,1300mb,allkeys-lfu,7,no,no,yes,480,112,no,9,no
,,,,,,,1048,9,431,86,40,11817,yes,no,yes,yes,23,82,15,87,1900mb,volatile-lru,3,yes,no,no,326,178,no,36,no
,,,,,,,1022,5,464,93,69,8560,no,yes,yes,yes,1,100,28,86,1500mb,volatile-random,4,yes,yes,no,612,133,no,22,yes
,,,,,,,877,9,246,11,32,8677,no,yes,no,,,,,,2100mb,allkeys-random,6,no,no,no,540,166,no,35,yes
,,,,,,,1069,2,225,74,33,8784,no,no,no,,,,,,1300mb,allkeys-lfu,7,no,no,yes,317,199,yes,40,yes
,,,,,,,850,6,317,15,79,9737,yes,no,no,yes,8,78,3,70,1700mb,noeviction,4,no,yes,no,468,155,yes,29,no
,,,,,,,834,8,176,12,39,10539,no,no,no,yes,14,99,30,87,2700mb,noeviction,6,no,no,yes,722,106,no,12,yes
,,,,,,,1091,8,451,88,83,11713,yes,yes,yes,,,,,,2600mb,allkeys-random,5,yes,yes,yes,593,233,yes,14,yes
,,,,,,,1087,9,105,82,60,11765,yes,yes,no,,,,,,1800mb,volatile-lru,6,yes,yes,no,580,73,no,6,yes
,,,,,,,937,7,196,64,48,11133,yes,no,yes,,,,,,2800mb,volatile-lru,7,no,yes,no,352,240,yes,34,no
,,,,,,,1044,6,308,88,46,8623,no,no,yes,yes,18,97,26,89,2200mb,allkeys-random,4,yes,yes,no,491,26,no,21,no
,,,,,,,929,2,138,93,59,8612,yes,no,no,,,,,,2100mb,allkeys-lfu,6,no,yes,yes,656,57,no,30,yes
,,,,,,,740,8,393,77,78,8435,yes,yes,no,,,,,,2300mb,volatile-lfu,5,yes,no,no,642,59,yes,15,yes
,,,,,,,1087,7,288,62,49,9501,yes,yes,no,,,,,,2500mb,volatile-ttl,7,yes,yes,yes,615,241,yes,17,no
,,,,,,,736,7,485,97,41,8803,yes,yes,yes,yes,28,92,25,73,1300mb,allkeys-lru,3,no,no,yes,407,80,yes,23,yes
,,,,,,,864,5,203,69,33,10200,no,no,yes,,,,,,1100mb,allkeys-lru,5,yes,no,no,678,152,no,28,no
,,,,,,,897,8,356,66,86,10140,no,no,yes,yes,22,83,14,85,1900mb,allkeys-random,6,no,no,no,731,228,yes,1,no
,,,,,,,750,5,266,14,63,9580,yes,no,no,,,,,,2700mb,volatile-lru,6,yes,yes,yes,436,214,yes,2,yes
,,,,,,,769,8,236,46,41,8701,no,no,yes,,,,,,1400mb,allkeys-lfu,5,no,yes,yes,629,122,no,27,no
,,,,,,,809,1,446,70,58,11463,no,yes,no,,,,,,1900mb,allkeys-lru,6,yes,yes,yes,684,137,no,22,yes
