appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
,,,,,,,869,5,312,59,70,9716,no,no,no,yes,18,90,16,82,2400mb,volatile-random,5,no,no,yes,476,107,yes,20,no
,,,,,,,868,4,360,51,65,9834,no,no,yes,yes,13,81,15,83,2900mb,noeviction,5,yes,no,no,497,154,yes,20,yes
,,,,,,,920,5,303,59,62,10385,no,yes,no,,,,,,1900mb,volatile-lru,5,no,no,no,533,139,yes,24,no
,,,,,,,868,4,335,50,56,10248,no,no,no,yes,15,84,15,80,1700mb,volatile-lfu,5,no,yes,no,534,121,no,21,no
,,,,,,,890,5,284,51,57,10106,yes,no,no,yes,13,86,15,80,1100mb,noeviction,5,no,no,yes,555,146,yes,22,no
,,,,,,,904,5,267,65,59,9944,yes,no,yes,yes,15,87,16,79,1900mb,allkeys-random,5,no,no,yes,498,135,yes,24,yes
,,,,,,,888,5,250,62,63,9651,no,no,no,,,,,,2000mb,volatile-lfu,5,yes,no,no,565,143,no,21,no
,,,,,,,920,6,321,60,62,9404,yes,yes,yes,,,,,,1700mb,allkeys-lfu,5,no,yes,no,506,80,no,20,no
,,,,,,,925,7,320,56,52,9735,yes,no,no,,,,,,1200mb,allkeys-random,6,yes,no,yes,539,117,no,22,no
,,,,,,,908,5,284,60,60,10250,yes,no,yes,,,,,,1600mb,allkeys-lru,5,no,no,yes,509,136,no,20,yes
,,,,,,,914,5,298,47,56,10506,no,no,no,yes,18,83,17,81,2400mb,allkeys-lru,5,no,no,yes,470,148,yes,19,no
,,,,,,,832,4,281,33,60,10222,no,yes,no,,,,,,1200mb,volatile-lru,5,yes,no,yes,496,126,yes,24,no
,,,,,,,871,6,275,55,59,10173,no,yes,no,yes,14,84,13,79,1300mb,volatile-lru,5,yes,no,no,431,149,no,18,no
,,,,,,,953,6,309,65,66,9958,no,yes,yes,yes,13,83,13,82,1000mb,noeviction,5,no,yes,no,491,134,yes,16,yes
,,,,,,,910,5,370,51,63,9837,yes,yes,no,yes,16,85,17,78,2000mb,volatile-lru,5,no,no,no,522,145,no,21,no
,,,,,,,925,5,337,52,68,9383,no,yes,no,yes,15,82,17,79,2200mb,volatile-random,5,yes,yes,no,501,142,no,17,no
,,,,,,,908,5,324,58,73,10079,no,yes,yes,,,,,,1300mb,volatile-lfu,5,no,yes,no,440,110,no,15,yes
,,,,,,,891,4,285,67,59,10499,yes,no,no,,,,,,1800mb,volatile-ttl,5,yes,no,yes,515,104,no,26,yes
,,,,,,,946,5,314,51,65,10730,yes,yes,yes,yes,18,86,13,81,2400mb,volatile-lfu,6,no,no,yes,482,94,no,26,yes
,,,,,,,951,4,340,52,66,9917,yes,yes,no,,,,,,2500mb,noeviction,5,yes,no,no,501,142,no,13,yes
,,,,,,,973,6,260,63,58,10161,yes,no,yes,yes,12,82,11,80,2800mb,allkeys-lru,5,no,yes,no,536,131,yes,19,yes
,,,,,,,893,6,313,58,63,10581,yes,no,yes,yes,17,90,14,80,1000mb,allkeys-lru,6,no,no,no,578,130,no,20,no
,,,,,,,848,6,356,55,69,9282,no,no,no,,,,,,1900mb,allkeys-random,6,yes,yes,no,561,135,yes,18,yes
,,,,,,,894,4,281,54,62,10804,no,yes,no,,,,,,2400mb,volatile-random,6,no,yes,no,376,118,no,23,no
,,,,,,,977,5,342,57,51,9947,no,no,yes,,,,,,2300mb,allkeys-lru,5,yes,no,yes,498,160,no,22,no
,,,,,,,921,5,252,58,60,10007,yes,yes,no,yes,19,86,17,77,1100mb,volatile-random,5,no,no,yes,491,131,yes,19,no
,,,,,,,880,6,295,53,62,9801,no,no,yes,,,,,,1600mb,volatile-lru,5,no,yes,yes,513,134,yes,20,yes
,,,,,,,946,6,318,58,64,9612,no,no,no,yes,16,87,14,84,1500mb,volatile-random,4,no,yes,no,413,121,yes,18,no
,,,,,,,1001,5,316,50,60,9879,no,no,no,,,,,,1200mb,noeviction,5,yes,yes,no,511,156,no,21,no
,,,,,,,899,5,344,49,70,10229,yes,no,yes,,,,,,2300mb,allkeys-random,5,yes,no,yes,475,143,yes,19,no
,,,,,,,854,6,294,57,53,10033,yes,yes,yes,,,,,,1000mb,volatile-ttl,6,yes,no,yes,506,134,yes,25,yes
,,,,,,,922,4,284,56,53,10291,yes,no,no,yes,12,83,15,81,2800mb,volatile-lru,4,no,yes,yes,506,114,no,22,no
,,,,,,,957,3,313,60,47,10310,no,yes,yes,yes,20,85,14,76,2700mb,volatile-ttl,5,yes,no,no,516,135,no,20,no
,,,,,,,935,6,246,60,61,9913,yes,no,yes,yes,15,83,15,79,2800mb,allkeys-random,6,no,no,yes,507,114,no,17,no
,,,,,,,834,5,231,50,60,9294,no,yes,no,yes,19,81,18,82,2700mb,volatile-lru,6,no,no,no,545,137,yes,19,no
,,,,,,,894,4,300,52,56,10537,no,yes,no,yes,13,81,11,81,1500mb,allkeys-lfu,5,yes,no,no,462,140,no,21,no
,,,,,,,853,6,335,55,61,10027,no,no,yes,,,,,,1300mb,allkeys-lfu,6,no,no,no,515,136,no,16,no
,,,,,,,910,5,287,65,61,10079,yes,no,yes,yes,16,86,18,82,2400mb,allkeys-lfu,5,yes,yes,no,460,125,yes,21,no
,,,,,,,954,5,245,54,55,10075,no,yes,no,,,,,,1000mb,volatile-ttl,4,no,yes,no,575,112,yes,20,yes
,,,,,,,887,6,281,56,58,10054,no,no,yes,,,,,,1100mb,volatile-lru,4,yes,no,no,495,130,yes,17,yes
,,,,,,,930,5,327,61,64,10348,no,no,yes,yes,15,85,15,82,1500mb,noeviction,5,yes,no,no,519,139,no,18,no
,,,,,,,927,5,314,56,57,10039,no,no,yes,,,,,,2400mb,volatile-ttl,5,no,no,yes,551,125,no,23,no
,,,,,,,889,5,355,41,58,9791,no,no,yes,yes,11,83,14,80,2700mb,volatile-ttl,5,no,no,no,561,156,no,18,no
,,,,,,,879,5,299,55,58,10238,yes,no,no,yes,9,86,15,81,1900mb,allkeys-lru,5,yes,no,no,476,139,no,20,no
,,,,,,,906,5,263,57,60,9848,yes,no,yes,yes,11,88,15,81,2000mb,allkeys-lru,5,no,yes,yes,510,144,no,18,no
,,,,,,,864,5,293,51,61,10123,no,no,yes,yes,13,83,16,79,1500mb,volatile-ttl,5,no,yes,yes,577,159,no,19,no
,,,,,,,835,6,310,55,63,10009,yes,no,no,,,,,,1100mb,volatile-random,5,no,yes,yes,468,131,no,25,no
,,,,,,,894,6,257,54,52,10542,yes,no,no,,,,,,2200mb,volatile-random,5,no,no,yes,467,130,yes,21,no
,,,,,,,896,5,253,54,62,10367,yes,no,no,,,,,,1900mb,noeviction,5,no,no,yes,406,141,no,20,yes
,,,,,,,842,4,295,45,65,9489,yes,no,yes,,,,,,2800mb,noeviction,5,yes,yes,no,511,132,yes,19,no
,,,,,,,899,5,318,68,65,10370,no,no,yes,,,,,,1000mb,allkeys-lfu,5,no,no,no,454,150,yes,27,yes
,,,,,,,880,4,306,51,54,9550,yes,yes,yes,,,,,,1100mb,volatile-lfu,5,yes,yes,no,419,132,yes,18,no
,,,,,,,874,5,229,45,55,10303,no,no,yes,,,,,,2900mb,volatile-lru,5,yes,no,no,560,134,no,21,yes
,,,,,,,949,5,332,50,58,10592,no,yes,yes,,,,,,1600mb,volatile-ttl,5,no,yes,yes,468,116,yes,23,no
,,,,,,,866,6,258,37,66,9770,yes,yes,yes,,,,,,2500mb,volatile-lfu,5,no,no,yes,532,110,yes,19,yes
,,,,,,,894,5,264,49,60,9515,yes,no,no,,,,,,2400mb,volatile-lru,5,yes,no,yes,526,132,yes,22,yes
,,,,,,,873,6,269,60,60,10307,yes,yes,yes,yes,16,87,13,80,1000mb,volatile-lru,6,yes,no,yes,512,134,no,20,no
,,,,,,,935,5,277,64,55,9936,no,no,no,,,,,,2500mb,volatile-lru,5,yes,yes,no,473,135,yes,24,no
,,,,,,,908,6,292,50,60,9696,yes,yes,yes,yes,17,84,17,81,2700mb,volatile-random,5,no,yes,no,528,153,yes,24,yes
,,,,,,,898,4,311,62,60,9682,yes,yes,no,yes,15,88,12,81,2800mb,allkeys-lfu,6,yes,no,no,435,123,yes,17,no
,,,,,,,952,4,289,46,58,9556,yes,no,yes,,,,,,1900mb,volatile-random,4,yes,yes,no,531,122,yes,23,no
,,,,,,,945,5,296,56,64,10113,no,yes,no,yes,16,86,15,81,2800mb,volatile-lru,5,no,no,no,483,117,no,16,yes
,,,,,,,874,6,333,49,57,9988,yes,yes,yes,yes,19,86,15,82,2500mb,volatile-lru,5,yes,yes,no,525,121,yes,21,yes
,,,,,,,915,4,337,53,56,9360,no,no,yes,yes,17,87,17,79,1800mb,volatile-ttl,5,yes,yes,no,472,135,yes,22,no
,,,,,,,932,5,280,65,67,9395,yes,yes,no,yes,17,87,17,85,1500mb,noeviction,5,yes,no,no,509,162,no,17,no
,,,,,,,861,5,306,47,56,9646,no,no,yes,yes,14,89,17,81,1700mb,volatile-ttl,5,no,yes,yes,534,148,yes,18,yes
,,,,,,,884,4,324,67,54,10153,yes,no,yes,,,,,,1700mb,allkeys-lfu,5,yes,yes,no,481,104,yes,18,no
,,,,,,,858,5,299,46,67,9338,yes,yes,yes,,,,,,1700mb,allkeys-lru,5,yes,no,yes,550,148,no,24,yes
,,,,,,,812,5,294,59,53,9567,no,no,no,yes,18,85,14,79,2600mb,volatile-random,5,yes,yes,no,451,121,no,23,no
,,,,,,,914,4,270,52,66,10019,yes,yes,no,,,,,,2600mb,volatile-lru,5,no,no,yes,521,130,yes,22,no
,,,,,,,933,3,336,60,62,10123,no,no,yes,,,,,,1400mb,volatile-lfu,4,yes,yes,yes,497,138,yes,20,no
,,,,,,,932,5,242,39,65,9904,yes,yes,no,,,,,,1700mb,volatile-random,6,yes,no,no,590,143,no,21,yes
,,,,,,,869,6,279,65,63,10131,no,no,yes,,,,,,2400mb,volatile-ttl,5,yes,yes,no,461,168,no,23,no
,,,,,,,858,5,324,61,61,9936,yes,no,no,,,,,,2400mb,volatile-lru,5,no,yes,yes,544,127,no,22,no
,,,,,,,884,5,241,56,58,10423,yes,yes,yes,yes,16,86,16,78,2900mb,noeviction,5,yes,yes,yes,537,143,no,11,no
,,,,,,,918,5,208,58,53,10238,yes,no,yes,,,,,,2200mb,allkeys-lfu,4,no,no,no,520,163,yes,25,no
,,,,,,,928,5,283,49,51,9671,yes,yes,no,,,,,,2000mb,volatile-lru,5,yes,no,no,498,156,no,23,no
,,,,,,,941,7,312,59,61,9528,no,no,yes,,,,,,2900mb,volatile-random,5,no,no,yes,461,146,yes,21,no
,,,,,,,939,5,308,47,55,10411,no,yes,yes,yes,12,83,13,80,1900mb,allkeys-random,5,yes,no,no,560,117,no,23,no
,,,,,,,874,6,322,59,58,9756,yes,yes,yes,yes,17,83,15,78,1900mb,volatile-lru,5,yes,no,no,591,131,no,20,no
,,,,,,,888,4,331,60,53,9568,yes,no,no,yes,14,89,15,83,2600mb,allkeys-lru,5,no,yes,yes,520,134,yes,19,no
,,,,,,,874,5,294,57,61,9780,yes,yes,yes,,,,,,2200mb,allkeys-lru,4,yes,yes,yes,497,99,no,17,no
,,,,,,,933,5,296,56,63,10152,yes,no,no,,,,,,2200mb,volatile-random,5,yes,yes,no,461,139,yes,20,yes
,,,,,,,922,5,252,58,64,10075,no,yes,no,yes,17,85,18,78,1200mb,volatile-lru,5,no,yes,yes,512,108,no,20,no
,,,,,,,886,5,265,55,67,10223,no,no,no,yes,14,85,10,85,1200mb,allkeys-lfu,5,no,yes,yes,441,110,no,23,yes
,,,,,,,847,5,270,60,59,9943,yes,yes,no,yes,15,87,13,81,2400mb,volatile-lru,5,yes,no,no,580,123,yes,19,no
,,,,,,,876,5,309,42,62,9716,yes,yes,yes,yes,19,86,16,76,2200mb,volatile-random,5,yes,yes,no,483,139,yes,20,yes
,,,,,,,874,5,340,53,62,9981,yes,no,no,,,,,,2900mb,volatile-random,5,no,no,yes,442,139,no,18,yes
,,,,,,,895,5,292,69,63,10242,yes,no,yes,yes,20,84,20,81,1200mb,volatile-ttl,5,no,no,no,538,135,yes,25,yes
,,,,,,,913,5,295,45,59,9652,yes,no,no,yes,15,88,18,83,2100mb,volatile-lru,5,no,yes,yes,443,154,no,21,yes
,,,,,,,993,4,369,57,63,10007,yes,no,no,,,,,,2400mb,volatile-ttl,5,no,yes,no,492,135,yes,21,yes
,,,,,,,969,6,363,68,67,10184,yes,no,no,yes,15,84,14,79,2000mb,volatile-random,6,yes,no,no,496,148,no,18,no
,,,,,,,884,5,277,46,59,9837,yes,yes,no,yes,14,82,12,77,1300mb,volatile-lru,5,yes,yes,yes,490,149,yes,19,yes
,,,,,,,936,6,294,60,61,9598,yes,no,no,yes,17,90,17,81,1400mb,volatile-ttl,5,yes,yes,no,513,118,yes,28,yes
,,,,,,,922,4,332,58,69,10295,yes,yes,yes,yes,13,92,11,77,2900mb,volatile-random,5,no,no,no,445,124,yes,19,no
,,,,,,,904,4,314,51,57,9826,no,no,yes,yes,15,85,16,78,2400mb,volatile-random,5,no,yes,no,473,134,no,22,no
,,,,,,,917,6,333,55,60,10270,no,no,no,,,,,,2700mb,allkeys-lfu,4,no,yes,no,520,166,no,22,no
,,,,,,,894,5,256,57,59,10471,yes,no,yes,,,,,,2800mb,volatile-lru,5,no,yes,yes,489,147,no,21,no
,,,,,,,860,6,295,44,56,9743,no,no,no,,,,,,1900mb,volatile-lru,5,no,yes,yes,527,160,yes,23,no
,,,,,,,880,4,321,59,53,10395,yes,yes,no,,,,,,2300mb,volatile-random,4,no,yes,yes,554,121,no,18,no
,,,,,,,900,5,350,55,46,9593,yes,no,yes,,,,,,1900mb,allkeys-lfu,5,yes,no,no,532,151,yes,23,no
,,,,,,,922,4,277,41,58,10439,yes,no,no,,,,,,2700mb,noeviction,5,yes,no,yes,510,134,yes,17,no
,,,,,,,947,5,356,50,66,9952,no,yes,no,,,,,,1000mb,allkeys-random,5,no,yes,no,403,157,no,20,no
,,,,,,,941,5,280,54,54,9682,no,no,yes,yes,14,82,19,79,1100mb,noeviction,5,yes,no,yes,488,150,no,25,no
,,,,,,,886,4,268,42,64,10408,no,no,yes,yes,16,88,15,84,2800mb,volatile-lru,6,no,yes,yes,503,125,no,23,yes
,,,,,,,884,5,348,61,59,10340,yes,yes,yes,yes,18,86,17,80,1300mb,volatile-ttl,5,no,no,no,498,152,no,21,no
,,,,,,,903,6,326,57,56,10080,yes,yes,no,yes,11,87,16,79,2800mb,allkeys-random,5,yes,no,no,502,123,no,21,yes
,,,,,,,880,7,318,56,63,10271,no,no,yes,yes,14,84,16,82,2800mb,volatile-ttl,5,no,no,no,509,132,yes,23,no
,,,,,,,877,6,303,55,64,10507,no,yes,yes,yes,17,86,18,82,2700mb,allkeys-random,5,no,yes,no,524,125,yes,26,yes
,,,,,,,939,4,272,53,55,10475,no,yes,yes,yes,14,88,11,79,1900mb,volatile-ttl,5,yes,yes,no,488,159,no,17,yes
,,,,,,,929,5,284,61,64,10242,no,no,no,,,,,,1200mb,volatile-random,4,no,yes,no,404,152,no,21,no
,,,,,,,869,4,262,63,54,9530,yes,no,yes,,,,,,1800mb,allkeys-random,5,yes,yes,yes,497,125,yes,23,no
,,,,,,,926,5,310,55,69,9525,no,yes,yes,,,,,,2700mb,volatile-lfu,5,no,yes,yes,466,93,yes,23,yes
,,,,,,,847,6,311,51,61,10337,yes,no,no,,,,,,2600mb,allkeys-lru,5,no,no,yes,546,106,no,21,no
,,,,,,,890,4,266,51,55,9943,no,no,no,yes,14,84,16,79,2300mb,volatile-lru,5,no,no,yes,466,151,no,19,no
,,,,,,,865,5,266,59,59,9697,yes,yes,yes,,,,,,1000mb,volatile-lfu,5,no,no,yes,474,157,yes,23,yes
,,,,,,,915,5,325,40,60,9796,yes,no,yes,,,,,,2200mb,allkeys-lru,5,no,no,no,511,118,no,17,yes
,,,,,,,922,5,294,46,62,10237,no,yes,yes,yes,15,84,13,79,2700mb,allkeys-random,4,yes,yes,no,533,151,yes,18,no
,,,,,,,934,3,254,50,65,9908,yes,no,no,,,,,,1200mb,allkeys-lru,5,yes,no,yes,526,128,no,18,no
,,,,,,,841,5,303,57,68,9930,yes,yes,yes,,,,,,2600mb,allkeys-lfu,5,yes,no,yes,532,137,yes,21,no
,,,,,,,903,4,284,54,64,10073,no,yes,yes,,,,,,2200mb,allkeys-random,6,yes,yes,no,409,156,no,20,no
,,,,,,,918,5,329,50,65,9373,yes,yes,no,yes,13,85,17,78,1700mb,volatile-lfu,5,yes,yes,yes,523,120,no,24,no
,,,,,,,920,4,349,63,61,10158,yes,no,yes,yes,17,85,14,81,1200mb,allkeys-lfu,5,yes,yes,yes,538,119,no,16,no
,,,,,,,877,5,284,74,48,10032,yes,no,yes,yes,13,83,12,80,2700mb,allkeys-lru,5,no,yes,no,568,125,no,19,yes
,,,,,,,890,5,297,46,60,9484,yes,yes,no,,,,,,2400mb,allkeys-lfu,6,yes,no,no,468,133,yes,20,yes
,,,,,,,893,5,316,60,58,10192,no,no,yes,,,,,,2500mb,noeviction,5,yes,no,no,483,99,yes,24,yes
,,,,,,,952,4,317,56,64,10087,no,yes,yes,,,,,,2400mb,noeviction,5,no,yes,no,522,123,yes,15,no
,,,,,,,868,5,260,59,66,9879,no,no,no,yes,18,83,19,80,2400mb,noeviction,6,no,yes,yes,466,150,yes,20,yes
,,,,,,,919,5,315,54,63,10512,yes,no,no,yes,17,82,16,82,2600mb,volatile-lru,5,no,no,yes,495,140,yes,24,yes
,,,,,,,911,4,393,40,56,9894,no,no,yes,,,,,,1600mb,allkeys-lru,5,yes,no,yes,537,144,no,22,yes
,,,,,,,951,5,296,50,62,10250,no,yes,yes,,,,,,2200mb,volatile-random,5,no,no,yes,490,133,yes,19,yes
,,,,,,,900,5,329,63,66,9913,no,no,no,,,,,,2200mb,volatile-random,5,yes,yes,yes,507,132,no,22,yes
,,,,,,,839,4,287,51,54,10494,yes,no,no,,,,,,1300mb,volatile-lru,5,yes,no,yes,460,203,no,24,yes
,,,,,,,871,5,333,53,60,9428,no,yes,yes,,,,,,1000mb,noeviction,5,no,no,yes,535,124,yes,23,yes
,,,,,,,918,5,293,56,63,10311,yes,no,yes,,,,,,1900mb,volatile-lru,5,yes,yes,no,463,141,no,20,no
,,,,,,,977,4,269,48,62,10924,yes,yes,no,yes,15,86,14,80,2900mb,volatile-lfu,5,yes,yes,yes,471,116,yes,19,yes
,,,,,,,943,5,287,60,64,10301,yes,no,yes,,,,,,1600mb,allkeys-lru,5,yes,no,no,539,98,no,20,yes
,,,,,,,852,4,282,55,53,9829,yes,yes,yes,yes,14,83,15,84,1000mb,volatile-ttl,5,yes,yes,no,495,161,no,21,yes
,,,,,,,908,5,390,60,61,9571,yes,no,no,yes,17,83,17,78,1600mb,volatile-random,5,no,yes,no,526,108,yes,20,yes
,,,,,,,913,4,308,54,68,9739,yes,no,no,yes,18,87,16,79,1700mb,noeviction,5,no,no,no,506,168,yes,18,yes
,,,,,,,839,5,253,65,58,9530,yes,no,no,,,,,,1400mb,volatile-lfu,5,yes,yes,no,493,153,yes,22,yes
,,,,,,,896,6,310,51,58,10221,yes,no,yes,,,,,,1000mb,allkeys-random,5,yes,no,yes,516,145,yes,25,yes
,,,,,,,894,4,381,56,62,10102,yes,yes,no,yes,19,87,15,81,1900mb,allkeys-lru,5,yes,no,no,536,136,no,19,yes
,,,,,,,921,4,304,60,60,10420,yes,no,no,,,,,,2900mb,volatile-random,5,no,no,yes,485,152,yes,21,no
,,,,,,,942,5,281,56,53,9954,yes,yes,no,yes,14,84,14,81,1100mb,volatile-lfu,5,no,yes,no,585,132,no,21,no
,,,,,,,845,7,318,59,66,10208,yes,no,yes,,,,,,2000mb,volatile-ttl,5,yes,no,no,502,129,no,19,no
,,,,,,,865,5,284,52,58,9752,no,no,yes,yes,15,84,13,79,1100mb,noeviction,5,no,yes,no,482,108,no,20,no
,,,,,,,947,4,296,61,58,9885,no,yes,no,yes,17,81,12,80,1800mb,noeviction,5,no,no,yes,450,116,yes,17,no
,,,,,,,923,5,355,63,55,10386,yes,no,no,,,,,,2900mb,volatile-lru,5,yes,no,no,493,121,yes,21,yes
,,,,,,,914,5,338,38,58,9884,yes,yes,no,,,,,,1200mb,volatile-lfu,5,yes,no,no,546,140,no,17,no
,,,,,,,921,4,305,58,57,9702,no,yes,yes,yes,15,80,18,76,1400mb,volatile-lru,5,no,no,no,459,141,no,26,yes
,,,,,,,887,5,310,46,68,9914,no,yes,no,,,,,,1700mb,allkeys-lru,5,yes,no,yes,465,122,no,26,yes
,,,,,,,918,5,254,54,60,10139,no,yes,yes,,,,,,2000mb,allkeys-lru,5,no,no,no,446,151,yes,19,yes
,,,,,,,880,5,321,45,65,10073,yes,yes,yes,,,,,,2700mb,allkeys-random,5,no,yes,yes,493,108,yes,24,yes
,,,,,,,959,6,282,47,63,10669,yes,no,no,,,,,,1600mb,allkeys-lru,5,no,yes,yes,486,164,yes,16,yes
,,,,,,,891,6,345,58,55,9768,yes,yes,yes,yes,16,83,13,80,1100mb,volatile-lfu,5,no,no,no,537,136,no,22,yes
,,,,,,,892,6,257,47,62,10458,yes,no,yes,,,,,,2800mb,volatile-lru,5,no,no,yes,444,144,no,20,yes
,,,,,,,888,4,287,58,62,10402,yes,yes,yes,yes,19,86,17,81,2500mb,volatile-ttl,5,no,yes,yes,530,164,yes,22,no
,,,,,,,880,5,287,60,56,10304,yes,yes,yes,,,,,,1700mb,allkeys-random,5,no,no,no,540,186,yes,22,no
,,,,,,,913,6,341,45,60,9924,yes,no,no,,,,,,1600mb,volatile-lru,5,yes,yes,yes,535,121,no,18,yes
,,,,,,,895,5,350,52,68,9410,yes,no,no,,,,,,1100mb,volatile-lfu,5,yes,no,yes,593,136,yes,18,no
,,,,,,,922,5,276,51,57,10057,yes,no,yes,yes,15,89,14,77,1700mb,allkeys-lfu,5,no,no,yes,576,156,no,19,no
,,,,,,,819,6,331,54,63,9613,yes,no,yes,yes,15,82,16,81,1800mb,allkeys-lfu,5,yes,yes,yes,438,145,yes,23,no
,,,,,,,835,5,282,48,54,9585,yes,yes,yes,,,,,,2100mb,allkeys-lru,5,no,yes,no,440,122,no,19,yes
,,,,,,,974,3,269,54,58,10237,yes,yes,no,,,,,,1600mb,volatile-random,5,yes,no,no,486,124,no,24,no
,,,,,,,930,4,235,43,56,10079,no,yes,yes,yes,16,85,14,84,2100mb,allkeys-lfu,5,no,yes,yes,497,154,no,22,no
,,,,,,,871,5,295,48,56,9990,no,no,yes,,,,,,1900mb,allkeys-random,5,no,no,yes,502,139,yes,17,yes
,,,,,,,888,5,271,40,62,9679,yes,no,yes,yes,15,81,16,80,2300mb,volatile-random,5,yes,no,no,455,101,yes,23,no
,,,,,,,921,5,351,53,49,9763,no,no,yes,,,,,,1500mb,volatile-lfu,5,no,no,yes,496,81,yes,20,no
,,,,,,,859,5,311,62,58,10329,no,no,no,,,,,,1300mb,volatile-lfu,5,no,no,no,545,128,no,24,yes
,,,,,,,912,5,272,56,58,10162,yes,yes,no,,,,,,2700mb,volatile-random,5,no,yes,yes,513,113,no,18,yes
,,,,,,,862,4,334,53,67,10249,no,no,yes,,,,,,2900mb,allkeys-random,4,yes,no,yes,503,147,no,26,yes
,,,,,,,877,5,268,52,57,9884,no,yes,yes,yes,17,82,15,79,1300mb,allkeys-lfu,5,yes,no,no,545,105,no,20,no
,,,,,,,855,6,312,62,68,10209,no,yes,no,,,,,,1900mb,volatile-lru,5,yes,no,no,459,130,yes,17,yes
,,,,,,,957,5,271,48,62,10126,yes,no,yes,yes,20,87,14,81,2000mb,volatile-lru,5,yes,no,yes,494,154,yes,22,no
,,,,,,,898,5,311,58,62,9944,no,no,no,yes,16,83,14,77,2900mb,allkeys-random,4,no,yes,yes,477,166,yes,23,yes
,,,,,,,867,4,301,48,62,9972,no,yes,yes,,,,,,2800mb,allkeys-lru,4,yes,no,yes,480,113,yes,21,no
,,,,,,,949,5,293,42,54,9740,no,no,yes,,,,,,1200mb,allkeys-lfu,5,no,no,no,482,113,yes,19,yes
,,,,,,,938,5,345,47,61,10031,no,yes,no,,,,,,2000mb,noeviction,5,yes,no,no,553,102,yes,16,yes
,,,,,,,937,6,275,55,59,10374,no,no,no,yes,9,85,16,83,1600mb,noeviction,5,yes,no,no,549,113,yes,21,yes
,,,,,,,884,6,362,45,61,9632,no,no,no,,,,,,1400mb,allkeys-lru,5,yes,yes,yes,482,148,no,21,yes
,,,,,,,897,4,282,69,62,9842,yes,no,no,,,,,,1200mb,volatile-random,5,yes,yes,no,500,153,no,25,yes
,,,,,,,854,5,355,71,59,10128,no,no,no,,,,,,1100mb,volatile-lfu,5,yes,no,yes,500,119,no,22,yes
,,,,,,,918,5,334,51,54,9556,yes,yes,yes,,,,,,1300mb,volatile-lru,5,no,yes,no,508,125,yes,23,yes
,,,,,,,930,5,294,65,63,10481,yes,no,no,yes,16,90,15,79,2500mb,allkeys-lru,5,yes,yes,no,443,127,no,16,no
,,,,,,,880,6,249,61,59,9503,no,yes,yes,,,,,,2500mb,volatile-lfu,5,no,yes,yes,578,170,yes,21,yes
,,,,,,,897,5,321,50,59,9918,yes,yes,no,,,,,,1200mb,noeviction,5,no,yes,no,456,135,no,16,no
,,,,,,,881,4,350,48,63,9513,yes,yes,no,yes,14,83,14,80,1900mb,volatile-lru,5,no,yes,yes,534,139,yes,18,yes
,,,,,,,889,6,347,59,67,10101,yes,yes,yes,yes,15,88,14,82,2800mb,allkeys-lru,5,no,no,yes,593,161,no,21,no
,,,,,,,877,6,312,56,55,9921,no,yes,yes,,,,,,2800mb,allkeys-lru,5,no,yes,no,547,133,yes,24,yes
,,,,,,,865,5,318,60,64,10096,no,no,yes,,,,,,1900mb,allkeys-lfu,5,yes,no,no,528,108,yes,16,yes
,,,,,,,912,6,282,53,62,9944,yes,yes,yes,yes,17,89,13,80,2200mb,volatile-lru,5,yes,yes,no,495,112,yes,16,no
,,,,,,,914,4,296,55,60,10318,no,yes,no,yes,17,82,17,83,1200mb,volatile-random,5,yes,no,yes,523,131,yes,18,no
,,,,,,,855,5,307,48,62,9336,yes,yes,no,yes,15,83,12,80,1800mb,noeviction,5,no,yes,no,543,196,yes,21,yes
,,,,,,,897,6,315,44,57,9953,yes,yes,yes,,,,,,1300mb,volatile-lfu,5,yes,yes,no,490,113,no,19,yes
,,,,,,,878,4,305,56,58,10463,yes,yes,yes,yes,17,88,20,82,1800mb,volatile-lru,6,no,yes,no,493,86,yes,21,no
,,,,,,,962,5,297,36,62,10096,no,no,yes,,,,,,2500mb,noeviction,5,yes,yes,no,471,120,yes,25,yes
,,,,,,,924,6,300,54,64,9949,no,yes,yes,yes,15,85,13,80,2300mb,volatile-lru,4,yes,yes,yes,506,121,yes,17,yes
,,,,,,,828,4,268,58,69,9897,yes,yes,no,,,,,,1900mb,allkeys-lfu,5,no,yes,yes,468,110,no,21,yes
,,,,,,,958,5,291,55,56,10941,no,yes,yes,yes,12,86,14,79,1900mb,volatile-lfu,5,no,yes,yes,517,113,yes,21,yes
,,,,,,,924,4,350,55,61,9647,no,yes,no,yes,16,78,16,79,2100mb,volatile-ttl,5,yes,no,yes,600,143,no,21,no
