appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
,,,,,,,872,2,114,29,40,10749,no,yes,yes,yes,23,99,12,90,2300mb,volatile-ttl,6,no,no,yes,705,240,no,5,no
,,,,,,,750,8,295,79,89,11155,yes,yes,no,yes,1,72,14,82,1900mb,allkeys-lfu,4,yes,yes,no,659,17,no,12,no
,,,,,,,1016,6,313,19,66,9470,no,no,no,,,,,,2000mb,volatile-lfu,6,no,yes,no,270,233,yes,27,yes
,,,,,,,749,3,407,69,82,11512,yes,no,no,,,,,,1200mb,allkeys-lru,5,yes,yes,yes,469,184,no,40,no
,,,,,,,846,2,471,62,75,11818,yes,yes,no,yes,27,71,17,79,1800mb,allkeys-lfu,7,no,no,yes,552,211,yes,40,no
,,,,,,,717,4,263,91,86,11194,no,no,no,yes,13,76,5,90,1100mb,allkeys-lru,5,no,yes,no,543,202,yes,28,yes
,,,,,,,731,1,156,82,39,8241,yes,yes,yes,,,,,,2400mb,allkeys-random,6,no,yes,no,602,207,yes,35,no
,,,,,,,882,5,482,69,51,9549,no,no,yes,yes,2,95,10,75,2800mb,volatile-random,3,yes,yes,yes,385,49,no,27,yes
,,,,,,,1062,3,320,11,49,10887,yes,no,yes,,,,,,2600mb,allkeys-lfu,5,no,yes,yes,601,49,no,3,yes
,,,,,,,740,3,336,63,33,10973,yes,yes,yes,yes,11,100,21,71,2700mb,volatile-ttl,6,no,no,no,303,164,no,15,no
,,,,,,,731,4,271,67,76,10837,no,yes,yes,,,,,,2100mb,volatile-lru,3,yes,yes,no,437,198,yes,24,no
,,,,,,,833,3,179,80,46,8764,no,yes,yes,yes,1,99,10,70,1100mb,noeviction,5,no,yes,yes,270,96,yes,34,no
,,,,,,,1065,6,303,46,61,10103,yes,yes,yes,yes,26,74,1,80,2600mb,allkeys-random,6,yes,no,yes,430,69,no,32,no
,,,,,,,967,4,407,87,80,11941,yes,yes,yes,yes,27,88,10,71,1500mb,volatile-lfu,6,yes,yes,yes,276,210,yes,30,no
,,,,,,,1071,5,115,25,65,11093,no,no,yes,yes,5,87,28,76,2100mb,volatile-ttl,4,yes,no,yes,676,200,yes,1,no
,,,,,,,1092,6,315,72,89,10425,no,yes,no,,,,,,1400mb,volatile-lfu,5,no,no,yes,695,132,yes,14,yes
,,,,,,,1053,7,487,33,77,8894,yes,yes,no,,,,,,1400mb,allkeys-lru,3,no,no,no,702,91,yes,1,no
,,,,,,,837,7,175,96,61,8722,yes,no,yes,,,,,,1300mb,volatile-ttl,4,yes,yes,no,613,59,no,2,yes
,,,,,,,893,4,118,38,82,8231,yes,no,no,,,,,,1300mb,noeviction,7,yes,yes,yes,290,24,no,21,yes
,,,,,,,890,7,386,50,55,10434,yes,yes,no,yes,3,80,28,86,1800mb,volatile-ttl,3,no,no,yes,300,114,yes,14,no
,,,,,,,841,2,341,94,57,10377,yes,yes,no,,,,,,1100mb,noeviction,7,yes,yes,no,265,177,no,37,no
,,,,,,,1037,2,383,62,77,8625,no,no,no,yes,3,99,11,86,1500mb,volatile-lfu,5,no,no,no,322,206,no,14,no
,,,,,,,868,5,133,67,69,10062,yes,yes,no,,,,,,2800mb,volatile-lfu,3,yes,yes,yes,549,231,no,19,no
,,,,,,,900,4,218,73,86,10503,yes,no,yes,,,,,,2700mb,allkeys-lfu,4,no,no,no,282,61,yes,35,yes
,,,,,,,1077,1,366,81,73,11099,no,yes,yes,yes,29,92,11,72,2000mb,noeviction,6,yes,no,yes,653,104,no,23,yes
,,,,,,,765,8,409,75,30,8084,yes,yes,no,yes,20,85,8,89,2300mb,volatile-ttl,4,yes,yes,yes,748,28,no,12,no
,,,,,,,953,3,480,83,32,8954,yes,yes,yes,yes,4,89,8,87,1500mb,volatile-random,4,no,yes,yes,592,222,no,28,no
,,,,,,,1096,4,215,32,44,9907,yes,yes,yes,yes,13,85,10,71,2800mb,volatile-lfu,7,yes,no,yes,270,189,yes,32,no
,,,,,,,884,2,130,68,42,10299,yes,yes,no,,,,,,2600mb,volatile-random,3,no,no,yes,305,186,yes,35,yes
,,,,,,,858,8,301,67,71,11980,no,no,no,yes,22,72,3,90,2500mb,allkeys-random,7,yes,yes,yes,620,30,no,3,no
,,,,,,,973,2,250,60,88,9103,no,no,no,,,,,,1900mb,allkeys-lru,4,no,yes,yes,460,189,no,39,no
,,,,,,,807,6,239,77,77,8746,no,yes,yes,,,,,,2300mb,volatile-random,7,no,no,no,631,91,no,10,yes
,,,,,,,1006,5,304,80,44,11538,no,no,yes,yes,21,88,16,72,2200mb,allkeys-lru,7,no,yes,no,677,99,no,23,yes
,,,,,,,861,1,408,96,75,8756,yes,no,yes,yes,18,75,14,83,2000mb,noeviction,5,yes,yes,no,348,104,yes,3,yes
,,,,,,,735,8,190,16,60,11726,yes,yes,yes,yes,4,96,11,80,2000mb,allkeys-lfu,6,no,no,no,638,81,yes,32,yes
,,,,,,,904,7,301,96,55,8096,no,no,no,,,,,,1200mb,volatile-ttl,3,no,yes,yes,391,69,yes,39,yes
,,,,,,,780,7,223,70,40,11142,no,no,yes,yes,19,89,3,84,2900mb,volatile-lfu,4,yes,no,yes,676,119,no,7,yes
,,,,,,,1090,3,144,49,35,9881,yes,no,no,yes,19,93,30,73,2900mb,noeviction,7,no,no,yes,350,150,yes,14,yes
,,,,,,,1022,2,208,21,32,11992,yes,no,no,,,,,,2100mb,allkeys-lru,4,yes,no,yes,455,168,no,11,no
,,,,,,,1060,9,404,24,63,10804,no,yes,yes,,,,,,1800mb,volatile-lfu,7,no,no,yes,520,202,no,16,no
,,,,,,,1023,1,250,33,51,11046,yes,yes,no,yes,8,92,17,76,2300mb,volatile-ttl,5,yes,no,yes,391,58,yes,31,yes
,,,,,,,1013,6,388,62,88,10740,yes,no,no,yes,1,94,11,87,2000mb,allkeys-random,6,yes,no,no,663,45,yes,31,yes
,,,,,,,982,2,259,75,37,10807,yes,yes,no,yes,3,99,5,86,1600mb,noeviction,5,no,yes,yes,415,32,no,9,yes
,,,,,,,914,7,355,70,68,10757,no,yes,yes,,,,,,2000mb,volatile-lfu,6,no,no,no,383,202,yes,17,no
,,,,,,,836,1,432,82,50,11034,no,yes,yes,yes,4,93,3,85,2300mb,allkeys-random,7,no,yes,no,486,43,yes,39,yes
,,,,,,,764,3,254,55,90,11763,no,no,yes,,,,,,1700mb,volatile-ttl,4,no,yes,yes,280,189,no,22,no
,,,,,,,902,7,492,35,71,10273,no,no,yes,yes,26,97,17,83,1600mb,allkeys-lru,5,yes,no,no,426,102,no,5,yes
,,,,,,,813,9,422,40,52,11175,yes,yes,no,,,,,,1200mb,volatile-lru,7,yes,yes,no,612,104,yes,9,no
,,,,,,,885,5,401,28,55,8356,no,yes,yes,yes,5,98,12,90,2800mb,volatile-lfu,4,no,yes,no,456,160,yes,6,yes
,,,,,,,874,5,202,35,78,11707,yes,no,no,,,,,,1300mb,volatile-lru,6,yes,no,no,313,160,yes,40,no
,,,,,,,1021,4,112,50,80,11104,yes,yes,yes,yes,1,99,5,80,1900mb,volatile-ttl,4,yes,no,yes,321,49,no,15,yes
,,,,,,,963,3,466,29,84,8787,yes,yes,no,,,,,,2500mb,allkeys-random,4,yes,yes,no,524,45,no,30,yes
,,,,,,,915,3,413,97,64,10230,no,no,yes,yes,16,72,2,79,1500mb,allkeys-random,4,no,yes,yes,681,116,yes,5,no
,,,,,,,1077,4,493,46,61,10596,no,no,yes,yes,25,89,19,76,2100mb,allkeys-lru,3,yes,yes,yes,354,96,no,34,yes
,,,,,,,797,7,416,74,72,11711,no,yes,no,,,,,,2000mb,allkeys-lru,3,no,yes,no,553,201,no,25,no
,,,,,,,1037,3,185,77,49,11177,no,yes,yes,,,,,,2700mb,noeviction,7,yes,yes,no,700,217,yes,21,yes
,,,,,,,1043,5,130,52,79,8034,no,yes,yes,yes,2,100,14,75,1400mb,volatile-lru,3,yes,no,no,390,23,no,32,no
,,,,,,,915,8,363,12,36,10344,no,no,no,yes,19,82,23,77,2300mb,volatile-lru,4,no,no,yes,480,49,yes,18,no
,,,,,,,907,4,101,50,88,8826,yes,no,no,yes,30,95,24,86,2800mb,allkeys-lru,7,no,yes,yes,511,176,yes,1,yes
,,,,,,,978,4,322,67,30,9370,no,no,no,yes,17,75,25,77,1500mb,volatile-lru,3,no,yes,no,259,100,yes,26,yes
,,,,,,,1045,7,209,51,71,11386,no,yes,no,yes,5,93,11,70,1300mb,allkeys-lru,3,no,no,yes,584,161,no,28,yes
,,,,,,,985,3,371,57,42,10969,no,no,yes,,,,,,1200mb,allkeys-lru,4,yes,no,no,264,222,yes,33,no
,,,,,,,723,3,468,23,76,8939,yes,no,yes,yes,17,91,1,88,2300mb,volatile-random,3,no,no,yes,275,92,yes,38,no
,,,,,,,946,7,263,96,44,10306,yes,yes,yes,yes,23,85,26,85,2700mb,volatile-lru,7,yes,no,no,442,241,yes,19,yes
,,,,,,,1024,5,125,59,66,11796,yes,yes,yes,,,,,,2600mb,allkeys-lfu,4,yes,no,yes,343,25,no,6,no
,,,,,,,1024,5,113,70,46,8548,yes,no,yes,,,,,,2700mb,noeviction,6,yes,yes,yes,434,80,yes,33,no
,,,,,,,941,5,495,73,60,8756,yes,yes,no,,,,,,1700mb,noeviction,6,yes,no,yes,647,41,no,2,yes
,,,,,,,729,1,363,97,51,11887,yes,no,yes,yes,29,74,26,75,2200mb,volatile-random,4,no,no,no,463,52,no,25,no
,,,,,,,968,8,291,17,85,8366,yes,no,yes,yes,23,96,26,90,1800mb,allkeys-random,6,yes,no,no,493,55,yes,7,no
,,,,,,,711,6,184,91,71,9824,yes,no,no,yes,29,84,28,77,2300mb,allkeys-lfu,6,yes,no,yes,679,153,yes,11,no
,,,,,,,707,3,274,16,32,9909,no,no,yes,yes,22,70,14,77,1700mb,volatile-lfu,5,yes,yes,yes,342,232,yes,19,yes
,,,,,,,1084,1,117,35,73,8843,no,no,no,,,,,,1200mb,noeviction,7,yes,yes,yes,275,233,yes,4,yes
,,,,,,,796,2,111,50,48,9612,no,no,no,yes,28,81,18,88,1900mb,noeviction,5,no,yes,no,645,80,no,15,no
,,,,,,,1051,6,335,77,49,9714,no,no,no,,,,,,1800mb,allkeys-random,5,no,yes,yes,650,29,no,35,yes
,,,,,,,824,1,141,82,70,10397,yes,yes,no,,,,,,2000mb,noeviction,4,yes,no,yes,481,71,yes,32,yes
,,,,,,,910,5,461,21,58,9594,yes,no,no,yes,14,82,28,88,2600mb,volatile-lru,7,no,yes,no,351,199,yes,39,no
,,,,,,,756,5,488,85,68,11375,yes,yes,no,,,,,,2400mb,allkeys-lru,6,no,no,yes,354,78,no,11,yes
,,,,,,,898,1,397,89,64,8863,yes,yes,yes,,,,,,1300mb,noeviction,6,yes,yes,no,261,107,no,31,no
,,,,,,,951,3,279,73,88,11374,no,no,yes,yes,10,84,4,85,2300mb,volatile-ttl,4,yes,no,no,356,185,no,25,yes
,,,,,,,928,8,114,88,36,11586,yes,yes,yes,,,,,,1200mb,allkeys-lfu,6,no,yes,yes,289,49,no,33,yes
,,,,,,,738,2,416,100,64,9200,no,no,yes,,,,,,2100mb,volatile-random,3,no,no,yes,605,137,no,15,no
,,,,,,,788,5,360,28,32,9847,no,yes,yes,,,,,,1200mb,allkeys-lru,3,yes,no,yes,482,223,yes,2,no
,,,,,,,718,2,186,19,34,9360,no,yes,yes,yes,8,75,18,76,2400mb,volatile-lfu,6,yes,no,no,416,86,yes,23,no
,,,,,,,1023,5,391,62,89,10107,yes,no,yes,yes,7,93,3,90,1000mb,allkeys-lfu,7,no,yes,yes,598,170,no,10,no
,,,,,,,869,3,390,32,52,10153,no,no,yes,,,,,,1900mb,allkeys-random,6,yes,yes,yes,738,168,yes,20,no
,,,,,,,814,9,155,38,82,9758,yes,no,yes,yes,8,87,5,85,1800mb,volatile-lru,7,yes,no,no,428,198,no,5,yes
,,,,,,,1052,9,395,76,83,10133,yes,yes,no,yes,22,95,22,76,1800mb,allkeys-lru,3,no,no,yes,545,36,yes,15,yes
,,,,,,,1047,3,237,72,54,11292,no,no,yes,yes,22,87,22,71,2400mb,volatile-ttl,5,no,no,yes,743,41,yes,40,no
,,,,,,,749,4,316,33,85,11862,yes,yes,yes,,,,,,1500mb,allkeys-random,5,yes,no,yes,683,149,yes,32,no
,,,,,,,1022,4,404,32,41,8941,yes,yes,no,yes,16,86,8,86,2500mb,volatile-random,3,yes,no,yes,346,37,no,29,yes
,,,,,,,883,4,194,89,89,10473,yes,yes,yes,,,,,,2500mb,allkeys-random,6,yes,yes,no,684,120,yes,37,yes
,,,,,,,1018,6,482,30,31,8106,no,yes,no,,,,,,2100mb,volatile-lru,4,yes,yes,no,401,192,yes,26,no
,,,,,,,950,4,495,30,88,11659,no,no,yes,yes,15,77,5,84,2500mb,volatile-lfu,7,no,no,no,567,185,yes,22,no
,,,,,,,847,1,154,17,38,10182,no,no,yes,yes,5,86,19,88,1500mb,noeviction,4,no,yes,yes,270,161,no,1,yes
,,,,,,,729,2,309,26,30,11349,no,no,yes,,,,,,2200mb,volatile-lru,7,yes,no,yes,265,139,no,2,no
,,,,,,,1001,4,423,60,61,10121,yes,yes,no,,,,,,1500mb,allkeys-lfu,5,yes,yes,no,562,52,yes,5,no
,,,,,,,1046,5,264,89,64,8322,yes,no,no,,,,,,2300mb,allkeys-random,7,no,no,yes,513,139,no,15,no
,,,,,,,721,2,326,84,41,11398,yes,yes,yes,,,,,,1200mb,allkeys-lru,7,no,yes,yes,482,254,yes,17,no
,,,,,,,727,1,218,46,41,9003,yes,yes,yes,yes,3,80,22,89,2600mb,noeviction,5,no,no,yes,344,103,no,13,no
,,,,,,,780,4,273,45,46,8535,no,yes,yes,yes,18,96,8,80,2400mb,noeviction,6,no,no,yes,726,87,yes,11,yes
,,,,,,,1039,2,307,38,65,11905,no,yes,no,yes,5,99,16,89,1300mb,volatile-lru,7,yes,yes,no,475,157,yes,5,no
,,,,,,,750,8,475,35,66,8117,yes,yes,yes,,,,,,1000mb,volatile-ttl,7,yes,no,yes,274,62,no,26,yes
,,,,,,,726,5,247,62,82,11938,yes,yes,yes,yes,22,76,26,77,1800mb,allkeys-lfu,6,yes,yes,yes,594,72,yes,25,no
,,,,,,,803,2,450,45,66,9159,no,no,no,,,,,,2100mb,volatile-lru,3,no,yes,yes,454,100,yes,9,yes
,,,,,,,741,3,483,25,41,10616,no,yes,yes,,,,,,1100mb,allkeys-lru,3,yes,no,no,374,246,yes,40,no
,,,,,,,1099,9,311,61,61,9416,no,no,yes,,,,,,1700mb,volatile-lru,7,no,yes,no,649,118,no,9,no
,,,,,,,904,8,117,75,33,10847,yes,yes,yes,,,,,,2100mb,allkeys-lru,7,yes,yes,no,515,254,no,18,no
,,,,,,,1051,4,206,51,48,9465,no,no,no,yes,22,70,26,84,2600mb,allkeys-lfu,7,yes,yes,yes,576,139,yes,34,yes
,,,,,,,886,9,297,65,49,11864,yes,no,yes,yes,10,80,9,80,1800mb,volatile-ttl,5,no,yes,no,390,219,yes,7,no
,,,,,,,830,4,194,54,79,11046,no,yes,no,,,,,,2800mb,allkeys-lfu,3,no,no,yes,530,184,no,1,no
,,,,,,,736,9,417,92,47,10050,yes,yes,yes,yes,12,97,17,81,2600mb,allkeys-lfu,4,yes,yes,yes,367,70,no,4,no
,,,,,,,834,9,193,46,68,9583,yes,no,yes,yes,7,77,20,88,1500mb,volatile-random,5,yes,yes,yes,590,242,no,15,no
,,,,,,,782,5,454,40,65,11539,no,yes,yes,,,,,,1800mb,volatile-lfu,3,yes,no,no,694,27,yes,16,no
,,,,,,,1030,4,266,56,71,9778,no,yes,yes,,,,,,1100mb,allkeys-lfu,4,yes,no,yes,578,89,yes,30,no
,,,,,,,992,6,291,25,73,11960,yes,yes,yes,,,,,,2400mb,volatile-lfu,4,yes,no,no,641,28,no,22,yes
,,,,,,,942,2,484,27,30,9168,yes,no,yes,,,,,,2700mb,allkeys-lfu,5,no,yes,yes,617,187,no,6,no
,,,,,,,837,8,495,20,71,8288,no,yes,yes,yes,18,72,22,79,2000mb,allkeys-lru,3,no,yes,no,285,32,yes,6,yes
,,,,,,,855,4,378,99,53,8457,yes,yes,no,,,,,,1200mb,noeviction,3,no,no,yes,348,115,no,29,yes
,,,,,,,1090,8,287,84,64,11764,yes,yes,no,,,,,,2100mb,allkeys-lru,7,yes,yes,no,587,205,no,35,no
,,,,,,,745,7,424,58,85,10010,yes,no,no,yes,30,70,11,77,2600mb,noeviction,5,yes,yes,no,522,42,no,34,no
,,,,,,,758,9,348,57,66,10767,yes,no,no,,,,,,1800mb,allkeys-lru,5,yes,yes,yes,500,241,yes,1,yes
,,,,,,,1096,3,320,19,58,11305,yes,no,yes,,,,,,1000mb,allkeys-lfu,5,no,yes,no,277,97,yes,38,no
,,,,,,,1046,3,369,34,39,11260,no,no,no,,,,,,1800mb,allkeys-lru,5,no,yes,yes,433,199,no,40,yes
,,,,,,,858,5,110,17,65,8184,yes,yes,no,yes,16,83,6,87,1600mb,allkeys-lfu,3,yes,no,yes,458,62,no,26,yes
,,,,,,,985,4,357,57,66,11307,no,yes,no,yes,17,83,29,81,2500mb,volatile-lfu,6,yes,no,no,465,232,no,27,yes
,,,,,,,801,1,406,91,51,11039,yes,no,no,,,,,,1600mb,noeviction,7,yes,no,no,269,160,yes,27,no
,,,,,,,1021,6,377,60,55,9763,no,yes,yes,,,,,,2000mb,volatile-ttl,7,no,no,no,314,104,no,26,no
,,,,,,,1047,8,155,43,54,9942,yes,yes,yes,,,,,,1100mb,allkeys-lru,6,no,yes,yes,259,235,no,33,no
,,,,,,,775,1,488,57,86,11457,yes,no,no,,,,,,2600mb,volatile-random,3,yes,yes,yes,413,95,yes,14,yes
,,,,,,,912,8,471,48,59,8151,no,no,yes,,,,,,1400mb,allkeys-lru,3,no,no,yes,302,216,yes,9,no
,,,,,,,1072,8,110,25,52,8688,yes,yes,no,yes,11,78,18,76,2300mb,allkeys-random,4,no,yes,yes,443,128,yes,1,yes
,,,,,,,917,5,221,69,35,9822,no,no,no,yes,3,88,28,87,1300mb,allkeys-random,5,no,no,yes,731,124,no,39,no
,,,,,,,958,3,162,60,70,9677,yes,no,yes,yes,7,97,14,76,2900mb,volatile-random,5,no,yes,no,308,239,yes,25,no
,,,,,,,988,5,321,65,76,8626,yes,no,no,,,,,,1100mb,volatile-ttl,4,no,yes,no,486,108,yes,30,no
,,,,,,,703,4,359,60,44,11533,yes,yes,no,,,,,,2700mb,volatile-lru,3,yes,yes,yes,274,234,no,6,yes
,,,,,,,711,4,203,26,51,9460,no,no,no,yes,30,70,10,81,2600mb,volatile-random,6,no,no,yes,358,32,no,33,yes
,,,,,,,1053,3,399,71,78,9958,yes,no,no,,,,,,2400mb,volatile-random,5,yes,no,yes,408,98,yes,8,yes
,,,,,,,872,6,230,26,49,11628,no,no,no,yes,23,75,3,83,1100mb,volatile-lfu,3,no,no,yes,593,186,yes,4,no
,,,,,,,987,2,227,94,42,8081,no,no,yes,,,,,,2600mb,volatile-random,3,no,yes,yes,614,153,no,22,yes
,,,,,,,1003,2,181,37,66,10104,yes,yes,yes,yes,7,76,21,86,2300mb,volatile-lfu,3,yes,no,no,663,110,yes,38,yes
,,,,,,,829,7,207,55,48,9954,yes,yes,yes,,,,,,1400mb,allkeys-lru,5,yes,yes,yes,701,58,yes,7,no
,,,,,,,854,4,126,67,32,8195,no,no,no,,,,,,2100mb,allkeys-lfu,7,no,yes,yes,314,137,yes,18,yes
,,,,,,,956,9,165,76,86,10002,yes,yes,yes,,,,,,2200mb,volatile-ttl,3,no,yes,yes,315,55,no,30,yes
,,,,,,,745,2,438,60,68,8379,yes,yes,yes,,,,,,1100mb,volatile-ttl,3,yes,no,no,440,242,yes,38,no
,,,,,,,1083,3,469,59,63,9548,no,no,yes,,,,,,1400mb,allkeys-lru,5,yes,no,no,307,121,no,32,no
,,,,,,,1034,1,223,79,80,10851,no,yes,no,,,,,,1100mb,allkeys-random,6,yes,no,no,575,49,no,20,no
,,,,,,,788,8,121,79,42,10201,no,no,yes,yes,5,79,7,84,1100mb,allkeys-lfu,3,no,yes,no,272,252,no,36,yes
,,,,,,,786,8,280,33,58,9697,yes,no,yes,,,,,,1600mb,allkeys-random,7,yes,yes,no,652,88,no,17,no
,,,,,,,850,6,315,97,80,11541,no,yes,no,,,,,,1600mb,noeviction,4,yes,yes,no,540,37,yes,5,yes
,,,,,,,1087,6,174,16,46,11403,no,no,no,,,,,,2300mb,allkeys-random,6,no,yes,no,442,155,no,35,yes
,,,,,,,916,6,168,74,39,10563,no,no,no,yes,13,74,23,86,2900mb,volatile-ttl,7,yes,no,yes,482,167,yes,12,yes
,,,,,,,909,3,433,79,83,8877,yes,yes,yes,,,,,,1000mb,volatile-lfu,5,yes,no,yes,640,35,no,32,yes
,,,,,,,996,6,292,35,84,8662,yes,yes,no,yes,20,96,15,76,2100mb,allkeys-lfu,7,no,yes,no,697,238,yes,16,yes
,,,,,,,961,2,167,71,70,11636,yes,yes,no,yes,1,87,18,83,1400mb,allkeys-lru,5,yes,no,yes,584,78,yes,39,yes
,,,,,,,1054,4,208,97,78,8251,yes,no,no,yes,19,94,19,78,2600mb,noeviction,6,no,yes,no,515,99,no,33,no
,,,,,,,754,1,413,11,77,10387,yes,yes,yes,yes,25,75,4,90,2700mb,allkeys-random,7,no,yes,yes,463,247,yes,26,yes
,,,,,,,700,5,447,86,43,8697,yes,no,yes,,,,,,2200mb,allkeys-lfu,5,no,yes,yes,577,48,no,17,yes
,,,,,,,915,4,353,77,53,8657,no,yes,yes,,,,,,1000mb,allkeys-random,3,yes,yes,yes,571,180,no,34,no
,,,,,,,830,7,323,57,54,10410,no,yes,no,yes,13,87,16,90,1500mb,allkeys-lfu,4,yes,yes,no,618,33,no,38,no
,,,,,,,954,1,157,52,32,8027,yes,no,yes,,,,,,1600mb,allkeys-random,7,no,no,yes,274,81,yes,33,no
,,,,,,,870,7,126,49,75,10375,no,no,no,,,,,,2700mb,volatile-lfu,3,yes,no,yes,606,145,yes,7,no
,,,,,,,813,4,454,18,89,8120,yes,no,no,,,,,,1100mb,noeviction,7,yes,no,no,688,79,yes,38,yes
,,,,,,,958,6,116,16,79,11993,yes,no,yes,yes,17,75,29,72,1400mb,allkeys-lru,5,yes,yes,no,534,31,no,36,yes
,,,,,,,1042,5,280,19,34,11156,yes,yes,yes,yes,29,78,19,71,2000mb,volatile-lfu,6,no,no,yes,616,254,no,37,no
,,,,,,,917,9,281,32,56,9960,yes,yes,no,,,,,,2700mb,allkeys-lru,6,no,no,yes,674,218,no,13,no
,,,,,,,947,2,205,29,49,11666,no,yes,yes,,,,,,1200mb,volatile-ttl,6,no,no,no,670,212,no,14,yes
,,,,,,,940,2,477,35,36,9751,no,no,yes,yes,19,91,16,83,1800mb,allkeys-random,7,yes,no,yes,692,207,no,3,no
,,,,,,,709,2,396,73,46,9806,yes,yes,yes,yes,10,100,2,80,2800mb,volatile-random,5,yes,no,no,327,195,yes,30,yes
,,,,,,,926,1,382,54,68,10912,yes,yes,no,,,,,,2500mb,volatile-random,4,no,yes,yes,592,112,yes,25,no
,,,,,,,807,6,227,30,61,11874,no,yes,no,,,,,,2200mb,noeviction,6,no,yes,yes,656,156,no,38,no
,,,,,,,806,5,161,84,71,9371,yes,yes,no,,,,,,2500mb,volatile-lfu,5,no,no,no,365,60,yes,5,yes
,,,,,,,1075,3,413,60,66,11279,no,no,no,yes,16,90,21,82,1500mb,volatile-random,7,no,yes,yes,505,242,no,35,yes
,,,,,,,700,7,126,67,45,10788,no,yes,yes,yes,6,72,16,73,2700mb,noeviction,6,yes,no,yes,339,233,yes,12,no
,,,,,,,800,8,358,45,44,10428,yes,yes,yes,,,,,,1600mb,volatile-random,4,no,yes,yes,558,69,yes,1,yes
,,,,,,,869,1,394,71,80,8968,yes,yes,yes,,,,,,2200mb,volatile-lfu,4,no,no,yes,319,125,yes,18,yes
,,,,,,,981,6,187,33,86,11681,yes,no,yes,,,,,,1600mb,volatile-ttl,5,yes,no,no,561,70,no,6,yes
,,,,,,,980,7,350,40,59,10858,no,no,yes,yes,30,71,20,74,1100mb,allkeys-lfu,5,no,yes,no,705,187,no,7,no
,,,,,,,845,3,313,53,49,11126,yes,no,yes,,,,,,2500mb,volatile-lfu,7,no,no,yes,551,189,no,14,no
,,,,,,,1092,5,309,100,62,10537,no,yes,no,yes,15,87,1,75,1100mb,volatile-random,4,no,yes,no,639,216,no,31,yes
,,,,,,,785,2,367,89,62,8919,no,no,yes,,,,,,1000mb,volatile-lru,3,no,no,yes,351,96,no,36,yes
,,,,,,,967,2,123,79,54,10348,yes,yes,yes,,,,,,2600mb,allkeys-lfu,4,no,yes,yes,391,109,yes,17,no
,,,,,,,709,4,299,48,65,10203,yes,no,no,yes,6,72,4,81,1500mb,allkeys-random,3,yes,no,yes,371,209,yes,7,no
,,,,,,,970,1,115,33,65,11773,yes,yes,no,yes,3,77,9,74,2400mb,allkeys-random,5,yes,yes,yes,478,235,yes,2,yes
,,,,,,,881,1,277,61,39,8501,no,yes,no,yes,12,94,29,70,1100mb,noeviction,3,no,yes,yes,676,200,no,11,yes
,,,,,,,984,9,463,92,75,10099,yes,yes,no,yes,26,70,22,84,1400mb,allkeys-lru,4,no,no,no,466,45,yes,9,no
,,,,,,,715,9,188,51,80,11364,yes,no,no,yes,24,80,26,83,2300mb,volatile-ttl,5,no,no,no,677,101,no,26,no
,,,,,,,791,5,204,39,53,9978,yes,yes,no,,,,,,1100mb,volatile-ttl,4,no,yes,yes,271,241,yes,21,yes
,,,,,,,783,5,427,43,63,11988,no,yes,yes,yes,26,71,2,80,1300mb,volatile-ttl,3,no,yes,no,537,97,no,27,yes
,,,,,,,1015,3,396,42,67,11307,yes,no,no,,,,,,1200mb,volatile-lru,6,no,no,no,746,39,yes,14,yes
,,,,,,,832,7,276,97,51,8248,yes,yes,yes,,,,,,2200mb,allkeys-lfu,5,yes,no,no,694,221,no,20,yes
,,,,,,,779,7,321,84,81,9667,no,yes,no,,,,,,1700mb,allkeys-lru,5,yes,no,yes,323,93,no,27,no
,,,,,,,763,4,136,44,50,9954,yes,no,no,,,,,,2700mb,allkeys-lfu,6,yes,yes,no,551,162,no,6,yes
,,,,,,,932,5,202,10,51,9531,yes,yes,no,,,,,,2000mb,allkeys-lru,3,no,yes,yes,430,129,yes,34,no
,,,,,,,914,8,449,83,42,8065,yes,yes,yes,,,,,,2300mb,allkeys-lru,4,yes,no,no,338,241,no,12,yes
,,,,,,,984,4,235,83,81,11919,yes,no,no,yes,4,96,22,84,1400mb,allkeys-lru,3,no,yes,yes,694,69,yes,2,no
,,,,,,,735,8,489,43,87,8673,no,yes,yes,,,,,,2300mb,allkeys-random,7,no,yes,yes,364,46,no,23,no
,,,,,,,749,9,346,20,45,11697,no,no,no,yes,5,87,6,72,1900mb,volatile-lru,4,no,no,no,677,111,no,14,yes
,,,,,,,879,4,348,10,63,10196,yes,no,no,yes,7,89,26,85,2400mb,volatile-lfu,5,no,no,yes,398,42,yes,16,no
,,,,,,,1073,2,482,59,82,8384,yes,no,no,,,,,,2900mb,noeviction,5,no,yes,no,742,160,no,32,no
