appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
yes,everysec,115,93mb,no,no,yes,,,,,,,,,,,,,,,1800mb,allkeys-lfu,7,no,no,yes,522,144,no,27,no
yes,everysec,117,26mb,yes,yes,yes,,,,,,,,,,yes,7,93,3,74,1100mb,volatile-lru,7,yes,no,no,583,122,yes,25,yes
yes,no,125,98mb,yes,no,yes,,,,,,,,,,,,,,,2300mb,allkeys-lfu,5,yes,yes,no,279,97,no,31,yes
yes,always,56,151mb,no,yes,yes,,,,,,,,,,yes,22,96,9,84,1700mb,volatile-random,5,yes,yes,yes,442,219,yes,31,yes
yes,always,107,69mb,yes,yes,yes,,,,,,,,,,,,,,,1500mb,allkeys-lfu,5,yes,yes,yes,279,253,no,37,no
yes,no,68,120mb,yes,yes,no,,,,,,,,,,yes,17,86,8,73,1400mb,allkeys-lfu,7,yes,no,yes,669,81,yes,23,yes
yes,everysec,105,214mb,yes,no,no,,,,,,,,,,,,,,,2000mb,volatile-random,7,no,yes,yes,692,91,no,3,yes
yes,everysec,122,75mb,no,no,yes,,,,,,,,,,,,,,,2600mb,volatile-random,7,yes,no,yes,483,143,no,24,yes
yes,always,100,63mb,no,no,yes,,,,,,,,,,yes,25,87,20,86,1500mb,allkeys-lfu,6,no,no,yes,536,34,no,18,no
yes,always,165,129mb,yes,no,no,,,,,,,,,,yes,4,97,4,85,1600mb,noeviction,6,no,yes,yes,315,130,no,29,yes
yes,always,84,253mb,no,no,yes,,,,,,,,,,yes,8,77,1,82,2500mb,volatile-random,5,yes,no,yes,361,73,no,28,no
yes,everysec,169,143mb,yes,yes,no,,,,,,,,,,yes,6,75,7,81,2800mb,volatile-ttl,6,no,no,no,726,207,no,18,yes
yes,always,62,100mb,no,no,no,,,,,,,,,,,,,,,2100mb,noeviction,6,yes,yes,no,591,131,yes,26,no
yes,always,106,235mb,yes,no,yes,,,,,,,,,,,,,,,1200mb,noeviction,7,no,yes,yes,525,64,no,17,no
yes,no,167,20mb,no,yes,no,,,,,,,,,,yes,10,84,22,77,1200mb,volatile-lfu,3,yes,yes,no,370,98,no,16,no
yes,everysec,143,152mb,no,yes,yes,,,,,,,,,,yes,26,98,3,71,1800mb,volatile-random,5,no,no,yes,437,241,yes,29,no
yes,no,63,180mb,no,no,yes,,,,,,,,,,,,,,,1700mb,allkeys-lru,6,yes,no,no,493,208,no,27,no
yes,always,103,144mb,no,yes,no,,,,,,,,,,,,,,,1500mb,volatile-lru,5,no,yes,no,422,207,yes,3,no
yes,no,146,236mb,yes,no,yes,,,,,,,,,,yes,5,86,23,78,2700mb,noeviction,4,no,no,yes,468,38,yes,7,no
yes,everysec,196,177mb,no,yes,yes,,,,,,,,,,yes,29,93,23,86,1500mb,allkeys-lru,4,no,no,no,742,71,yes,6,no
yes,everysec,80,19mb,no,yes,yes,,,,,,,,,,,,,,,2000mb,volatile-lru,5,no,no,yes,563,54,no,39,no
yes,everysec,108,252mb,yes,no,yes,,,,,,,,,,yes,28,92,25,88,2000mb,allkeys-random,3,no,no,no,523,22,yes,39,no
yes,everysec,197,192mb,yes,yes,yes,,,,,,,,,,,,,,,2300mb,allkeys-random,4,no,no,no,452,228,yes,16,yes
yes,everysec,177,248mb,no,yes,no,,,,,,,,,,yes,10,78,26,77,1000mb,volatile-random,5,no,no,yes,746,109,yes,24,yes
yes,everysec,105,255mb,yes,no,yes,,,,,,,,,,,,,,,2100mb,volatile-random,6,no,yes,no,494,137,no,24,yes
yes,no,127,82mb,no,no,no,,,,,,,,,,,,,,,1000mb,volatile-random,5,no,yes,yes,694,169,yes,37,no
yes,always,66,215mb,yes,no,no,,,,,,,,,,,,,,,1500mb,volatile-random,6,no,no,no,529,49,yes,28,yes
yes,always,166,63mb,no,no,no,,,,,,,,,,yes,6,99,10,74,2700mb,volatile-random,4,yes,yes,no,641,174,yes,11,yes
yes,no,66,224mb,yes,no,yes,,,,,,,,,,yes,15,70,4,90,1800mb,volatile-lru,6,no,no,yes,312,49,no,36,no
yes,everysec,158,38mb,no,yes,no,,,,,,,,,,yes,6,100,7,88,1900mb,allkeys-lru,5,yes,yes,yes,272,215,no,35,yes
yes,no,186,225mb,no,yes,yes,,,,,,,,,,yes,16,77,6,84,2300mb,volatile-ttl,4,yes,yes,yes,267,221,yes,20,yes
yes,always,83,38mb,no,yes,no,,,,,,,,,,yes,21,70,15,76,1300mb,volatile-random,3,yes,yes,no,351,240,yes,15,yes
yes,no,70,46mb,no,yes,yes,,,,,,,,,,yes,7,75,25,87,1100mb,volatile-lfu,5,no,no,no,657,86,no,32,no
yes,no,138,228mb,no,no,yes,,,,,,,,,,yes,22,95,28,85,1400mb,volatile-lfu,5,no,yes,yes,567,206,yes,22,yes
yes,no,70,167mb,yes,yes,no,,,,,,,,,,yes,9,76,17,86,2900mb,volatile-random,3,no,no,yes,673,122,no,11,no
yes,no,121,224mb,yes,no,yes,,,,,,,,,,,,,,,1900mb,noeviction,6,yes,no,no,344,187,no,23,no
yes,always,63,147mb,no,yes,yes,,,,,,,,,,,,,,,1700mb,allkeys-random,3,no,no,no,742,118,no,30,yes
yes,no,105,165mb,no,yes,yes,,,,,,,,,,,,,,,2100mb,volatile-ttl,6,no,yes,no,455,237,no,6,no
yes,always,183,187mb,no,no,yes,,,,,,,,,,yes,13,85,2,84,1400mb,allkeys-lru,4,no,no,yes,381,104,yes,3,yes
yes,everysec,197,153mb,yes,no,yes,,,,,,,,,,yes,24,79,4,89,1500mb,allkeys-lru,5,no,yes,no,731,185,yes,24,no
yes,always,180,122mb,yes,yes,yes,,,,,,,,,,yes,27,83,28,90,2800mb,volatile-lru,7,no,no,no,740,161,yes,21,yes
yes,no,149,201mb,yes,yes,no,,,,,,,,,,yes,12,99,30,90,2700mb,allkeys-lfu,3,yes,no,no,674,66,yes,5,yes
yes,everysec,156,92mb,yes,yes,yes,,,,,,,,,,yes,29,76,20,80,1400mb,volatile-ttl,7,no,no,no,708,191,no,27,yes
yes,everysec,92,51mb,yes,no,no,,,,,,,,,,yes,15,78,29,70,1600mb,volatile-lru,5,yes,no,no,614,43,yes,18,no
yes,no,72,163mb,yes,no,yes,,,,,,,,,,,,,,,1300mb,allkeys-random,5,yes,no,no,359,95,yes,34,no
yes,always,140,81mb,yes,no,no,,,,,,,,,,yes,13,87,10,76,2300mb,allkeys-lru,7,no,no,yes,669,209,no,17,no
yes,always,55,80mb,yes,yes,yes,,,,,,,,,,yes,11,95,20,77,2700mb,allkeys-lfu,7,no,yes,no,509,193,no,39,no
yes,always,122,113mb,no,yes,no,,,,,,,,,,,,,,,2300mb,volatile-random,5,yes,no,no,352,62,yes,17,no
yes,always,67,124mb,yes,no,no,,,,,,,,,,,,,,,2600mb,volatile-ttl,5,no,no,yes,542,180,no,13,no
yes,always,70,160mb,yes,yes,no,,,,,,,,,,yes,18,72,29,71,1700mb,allkeys-lfu,7,no,no,no,417,248,no,4,yes
yes,everysec,143,44mb,yes,no,no,,,,,,,,,,,,,,,2100mb,volatile-ttl,6,no,no,yes,411,149,no,1,no
yes,no,199,216mb,yes,yes,yes,,,,,,,,,,yes,26,84,14,89,1600mb,allkeys-lru,3,no,yes,no,301,48,no,24,yes
yes,no,145,123mb,yes,yes,no,,,,,,,,,,yes,23,96,18,83,1600mb,volatile-lfu,5,yes,no,yes,518,136,yes,36,no
yes,no,99,171mb,yes,yes,yes,,,,,,,,,,yes,22,98,18,77,2100mb,volatile-lru,7,yes,no,yes,730,64,yes,12,yes
yes,always,181,185mb,no,yes,yes,,,,,,,,,,,,,,,1600mb,volatile-lru,3,yes,no,yes,508,240,no,23,no
yes,always,95,215mb,no,no,yes,,,,,,,,,,yes,8,74,1,73,2300mb,allkeys-random,6,no,yes,no,439,231,no,22,yes
yes,no,133,227mb,no,no,yes,,,,,,,,,,,,,,,1000mb,allkeys-lfu,6,yes,no,yes,485,194,yes,40,no
yes,everysec,179,234mb,no,yes,yes,,,,,,,,,,yes,3,86,2,74,1900mb,allkeys-lfu,5,no,no,no,701,184,yes,17,yes
yes,everysec,63,16mb,no,yes,yes,,,,,,,,,,,,,,,2500mb,allkeys-lfu,4,no,no,no,579,142,yes,9,no
yes,no,193,165mb,yes,no,yes,,,,,,,,,,,,,,,1700mb,noeviction,6,no,yes,yes,697,40,yes,39,yes
yes,no,198,134mb,no,yes,no,,,,,,,,,,,,,,,1500mb,allkeys-random,5,yes,yes,yes,548,174,yes,16,yes
yes,everysec,56,24mb,no,yes,no,,,,,,,,,,yes,6,81,8,85,1300mb,allkeys-random,7,yes,yes,yes,486,155,no,15,yes
yes,always,72,98mb,no,yes,yes,,,,,,,,,,yes,28,99,11,75,1400mb,volatile-lfu,3,no,yes,yes,563,147,no,2,yes
yes,everysec,177,171mb,yes,yes,no,,,,,,,,,,,,,,,2200mb,volatile-lfu,3,yes,no,yes,384,236,yes,26,yes
yes,no,185,227mb,yes,no,yes,,,,,,,,,,,,,,,1400mb,volatile-lfu,4,no,no,yes,421,220,no,30,yes
yes,everysec,200,188mb,yes,no,no,,,,,,,,,,,,,,,1700mb,volatile-lru,7,yes,no,no,478,193,yes,28,no
yes,everysec,138,172mb,no,yes,no,,,,,,,,,,,,,,,1500mb,volatile-ttl,6,yes,no,no,416,222,no,37,yes
yes,everysec,147,173mb,no,no,yes,,,,,,,,,,yes,20,89,16,86,2300mb,volatile-random,5,no,no,yes,411,238,yes,35,no
yes,always,97,117mb,no,yes,yes,,,,,,,,,,,,,,,2100mb,volatile-random,6,no,yes,yes,316,184,no,7,no
yes,everysec,125,59mb,yes,yes,yes,,,,,,,,,,,,,,,2500mb,volatile-lru,5,no,no,yes,543,153,yes,21,no
yes,always,160,241mb,yes,no,no,,,,,,,,,,,,,,,2300mb,volatile-lfu,3,no,yes,no,444,150,no,25,yes
yes,always,86,207mb,yes,yes,no,,,,,,,,,,yes,21,100,6,81,2200mb,volatile-lfu,4,yes,yes,no,699,77,no,31,no
yes,always,78,249mb,yes,yes,yes,,,,,,,,,,yes,25,96,14,77,2300mb,noeviction,3,no,yes,yes,413,118,no,5,no
yes,no,82,169mb,yes,no,yes,,,,,,,,,,,,,,,1300mb,allkeys-random,3,yes,no,no,426,110,no,30,no
yes,everysec,127,205mb,yes,no,no,,,,,,,,,,yes,16,94,4,86,1400mb,noeviction,3,yes,no,yes,583,165,yes,14,no
yes,everysec,87,189mb,no,no,yes,,,,,,,,,,yes,9,100,14,83,1900mb,allkeys-lru,5,yes,no,yes,449,32,no,22,yes
yes,everysec,95,69mb,yes,no,yes,,,,,,,,,,,,,,,1100mb,allkeys-lfu,3,yes,no,no,700,83,no,40,yes
yes,always,67,16mb,no,yes,no,,,,,,,,,,,,,,,1200mb,allkeys-random,5,yes,yes,no,403,81,yes,40,no
yes,always,100,221mb,yes,yes,yes,,,,,,,,,,yes,10,80,22,75,1900mb,volatile-ttl,5,yes,no,yes,545,196,yes,16,no
yes,no,154,248mb,no,no,yes,,,,,,,,,,,,,,,2900mb,volatile-lfu,3,yes,no,no,343,33,no,25,no
yes,no,152,198mb,no,yes,yes,,,,,,,,,,yes,24,89,14,74,1900mb,allkeys-lru,4,yes,no,no,309,200,no,14,yes
yes,no,57,185mb,no,no,yes,,,,,,,,,,,,,,,1400mb,allkeys-lfu,5,no,yes,yes,324,48,yes,34,no
yes,always,99,182mb,no,no,no,,,,,,,,,,yes,23,84,13,82,2800mb,noeviction,6,yes,yes,yes,504,84,yes,40,yes
yes,no,83,232mb,yes,yes,yes,,,,,,,,,,yes,24,85,9,73,2800mb,allkeys-lfu,5,yes,yes,no,624,126,no,21,no
yes,everysec,96,120mb,yes,no,yes,,,,,,,,,,,,,,,1700mb,noeviction,6,yes,no,no,371,181,yes,21,yes
yes,no,59,239mb,yes,yes,yes,,,,,,,,,,,,,,,2400mb,volatile-lfu,6,no,yes,no,419,27,no,2,yes
yes,no,168,233mb,yes,no,yes,,,,,,,,,,,,,,,2600mb,volatile-ttl,7,yes,no,yes,363,19,no,10,no
yes,everysec,150,26mb,no,yes,yes,,,,,,,,,,yes,3,83,27,84,1400mb,noeviction,4,no,no,no,259,215,yes,34,yes
yes,always,95,250mb,yes,yes,yes,,,,,,,,,,yes,17,92,28,77,1200mb,volatile-random,7,no,no,no,333,37,no,17,yes
yes,everysec,131,94mb,no,yes,no,,,,,,,,,,yes,11,85,22,74,2800mb,volatile-ttl,5,yes,no,no,425,86,yes,13,no
yes,always,149,221mb,yes,no,no,,,,,,,,,,,,,,,1200mb,volatile-ttl,6,yes,no,no,564,193,no,12,yes
yes,always,118,54mb,yes,yes,no,,,,,,,,,,,,,,,2800mb,volatile-ttl,5,yes,yes,no,528,144,no,28,no
yes,no,140,153mb,no,no,yes,,,,,,,,,,,,,,,2700mb,noeviction,3,yes,yes,yes,458,206,no,40,yes
yes,everysec,51,111mb,no,no,yes,,,,,,,,,,,,,,,1100mb,noeviction,6,no,yes,no,708,256,yes,13,no
yes,everysec,188,123mb,no,yes,no,,,,,,,,,,yes,21,74,11,86,2500mb,volatile-lfu,4,no,yes,yes,678,178,yes,13,yes
yes,always,121,22mb,yes,yes,yes,,,,,,,,,,yes,16,98,17,85,1300mb,volatile-ttl,6,no,no,yes,468,27,no,17,yes
yes,no,105,200mb,yes,no,yes,,,,,,,,,,,,,,,2900mb,volatile-lru,3,no,yes,yes,600,242,yes,33,no
yes,no,111,115mb,yes,yes,yes,,,,,,,,,,,,,,,2600mb,volatile-lru,6,no,no,yes,736,176,no,32,no
yes,no,188,89mb,no,no,no,,,,,,,,,,yes,17,77,2,87,1400mb,allkeys-lfu,3,no,yes,no,646,179,yes,3,no
yes,everysec,195,108mb,yes,yes,yes,,,,,,,,,,yes,10,70,14,82,1000mb,volatile-ttl,3,no,yes,no,410,249,no,9,no
yes,always,81,214mb,no,yes,yes,,,,,,,,,,yes,9,93,3,88,2800mb,volatile-random,4,yes,no,no,602,89,yes,23,no
yes,always,134,36mb,yes,no,no,,,,,,,,,,yes,4,86,8,82,2700mb,allkeys-lru,6,yes,no,no,505,147,yes,15,yes
yes,no,90,62mb,yes,no,yes,,,,,,,,,,,,,,,1900mb,volatile-ttl,3,yes,yes,no,403,141,no,7,no
yes,no,124,119mb,yes,yes,no,,,,,,,,,,,,,,,1500mb,noeviction,6,yes,no,yes,433,87,yes,26,yes
yes,always,50,211mb,yes,yes,yes,,,,,,,,,,,,,,,1600mb,volatile-lru,7,no,no,yes,467,147,yes,36,yes
yes,always,78,76mb,no,no,yes,,,,,,,,,,,,,,,2200mb,allkeys-lfu,3,yes,no,yes,699,84,yes,35,yes
yes,everysec,171,173mb,no,no,no,,,,,,,,,,,,,,,1900mb,allkeys-lru,5,no,yes,yes,634,84,no,20,yes
yes,everysec,67,235mb,yes,no,yes,,,,,,,,,,yes,7,82,20,88,1300mb,allkeys-lru,5,yes,no,no,360,32,no,9,no
yes,everysec,180,34mb,yes,no,yes,,,,,,,,,,,,,,,2600mb,volatile-lfu,6,no,no,no,307,229,no,16,no
yes,always,116,200mb,yes,no,yes,,,,,,,,,,,,,,,2100mb,volatile-ttl,3,yes,yes,no,631,103,yes,4,no
yes,always,161,21mb,no,yes,yes,,,,,,,,,,,,,,,1800mb,noeviction,4,yes,no,yes,399,60,yes,22,yes
yes,no,94,20mb,yes,no,no,,,,,,,,,,yes,24,78,22,87,1000mb,volatile-ttl,5,no,no,yes,637,232,no,9,yes
yes,everysec,88,117mb,no,yes,yes,,,,,,,,,,yes,2,77,26,80,1800mb,allkeys-lfu,6,yes,no,yes,472,205,no,40,no
yes,everysec,130,180mb,yes,yes,no,,,,,,,,,,,,,,,2500mb,allkeys-lru,3,yes,yes,no,488,251,yes,21,no
yes,everysec,111,155mb,yes,yes,yes,,,,,,,,,,,,,,,1800mb,volatile-lru,6,no,yes,yes,521,110,yes,31,yes
yes,everysec,121,256mb,yes,no,yes,,,,,,,,,,,,,,,1400mb,volatile-ttl,3,no,yes,no,568,69,yes,1,yes
yes,no,183,192mb,yes,yes,yes,,,,,,,,,,yes,17,79,4,75,2400mb,allkeys-lfu,7,no,yes,no,523,137,yes,35,no
yes,always,102,221mb,no,no,yes,,,,,,,,,,,,,,,2600mb,volatile-lru,3,yes,no,no,692,234,yes,7,yes
yes,no,115,221mb,yes,yes,yes,,,,,,,,,,yes,16,98,20,78,1100mb,allkeys-lru,7,no,no,yes,635,148,no,32,yes
yes,always,56,42mb,yes,no,yes,,,,,,,,,,,,,,,2100mb,allkeys-random,4,no,yes,yes,563,154,yes,20,no
yes,no,97,118mb,no,yes,yes,,,,,,,,,,yes,21,74,17,70,2000mb,allkeys-lfu,3,yes,yes,no,684,139,no,32,yes
yes,no,54,218mb,no,yes,yes,,,,,,,,,,yes,24,79,12,73,1500mb,volatile-ttl,7,no,no,no,294,35,yes,31,no
yes,no,109,132mb,yes,no,yes,,,,,,,,,,yes,2,91,29,89,2100mb,noeviction,3,yes,yes,yes,522,243,yes,10,yes
yes,no,174,168mb,no,no,yes,,,,,,,,,,,,,,,1800mb,volatile-random,5,yes,no,yes,326,180,yes,35,no
yes,everysec,108,234mb,no,no,yes,,,,,,,,,,yes,9,81,25,88,1100mb,volatile-ttl,3,yes,no,yes,312,41,yes,36,yes
yes,always,87,140mb,no,yes,yes,,,,,,,,,,yes,19,89,6,73,1100mb,noeviction,5,yes,no,no,434,248,no,18,yes
yes,always,60,51mb,yes,yes,yes,,,,,,,,,,yes,20,81,16,88,1200mb,volatile-lfu,3,no,yes,yes,394,190,no,29,no
yes,no,200,94mb,yes,yes,no,,,,,,,,,,,,,,,1400mb,allkeys-random,6,yes,no,no,667,216,yes,23,yes
yes,everysec,148,130mb,yes,yes,yes,,,,,,,,,,yes,15,85,6,88,1300mb,allkeys-random,7,yes,no,no,520,101,yes,31,no
yes,always,88,80mb,no,no,no,,,,,,,,,,,,,,,2700mb,allkeys-lfu,7,yes,no,no,267,251,no,15,no
yes,always,141,222mb,yes,no,yes,,,,,,,,,,,,,,,1800mb,allkeys-lru,4,yes,yes,no,352,59,yes,37,no
yes,no,124,51mb,yes,yes,yes,,,,,,,,,,yes,1,72,6,85,2300mb,volatile-random,6,yes,yes,yes,553,225,yes,27,yes
yes,no,107,83mb,no,yes,no,,,,,,,,,,yes,20,82,21,72,2200mb,volatile-random,4,yes,no,yes,375,170,yes,40,yes
yes,no,52,127mb,yes,yes,yes,,,,,,,,,,yes,7,72,23,88,2600mb,volatile-lfu,7,yes,no,no,534,216,yes,38,yes
yes,always,134,191mb,yes,no,no,,,,,,,,,,yes,19,81,29,83,2800mb,volatile-lfu,4,yes,no,no,443,42,yes,30,no
yes,no,195,80mb,no,yes,yes,,,,,,,,,,yes,11,98,27,86,1600mb,allkeys-lfu,7,no,yes,no,588,195,no,1,no
yes,always,95,82mb,yes,yes,no,,,,,,,,,,,,,,,1500mb,volatile-random,3,no,no,yes,259,95,no,11,yes
yes,always,59,25mb,no,yes,yes,,,,,,,,,,yes,13,80,27,76,2000mb,volatile-lfu,6,no,no,yes,610,169,yes,11,yes
yes,no,149,238mb,no,no,no,,,,,,,,,,yes,12,98,6,73,2800mb,volatile-random,7,yes,yes,yes,565,164,no,38,no
yes,everysec,157,118mb,yes,no,no,,,,,,,,,,yes,16,95,30,88,1700mb,noeviction,6,no,no,no,567,86,yes,19,yes
yes,no,91,24mb,no,no,no,,,,,,,,,,,,,,,1800mb,volatile-lru,5,no,yes,yes,723,214,yes,1,no
yes,everysec,119,63mb,no,yes,no,,,,,,,,,,yes,10,77,21,72,1000mb,allkeys-lru,5,no,yes,no,502,120,no,15,no
yes,no,151,35mb,yes,no,no,,,,,,,,,,,,,,,1000mb,allkeys-random,4,yes,no,no,678,42,no,24,no
yes,everysec,133,51mb,no,yes,yes,,,,,,,,,,,,,,,2400mb,noeviction,4,yes,yes,no,543,83,yes,6,no
yes,always,101,28mb,yes,yes,no,,,,,,,,,,,,,,,1400mb,noeviction,7,yes,no,no,472,25,yes,12,no
yes,no,62,28mb,no,no,yes,,,,,,,,,,,,,,,1400mb,allkeys-lfu,4,no,yes,no,282,32,yes,30,no
yes,always,197,213mb,no,no,yes,,,,,,,,,,,,,,,1100mb,allkeys-lru,4,yes,yes,yes,330,27,no,24,yes
yes,everysec,133,34mb,no,no,yes,,,,,,,,,,yes,20,75,12,80,2500mb,noeviction,4,no,yes,no,491,113,no,24,no
yes,everysec,70,72mb,yes,yes,yes,,,,,,,,,,yes,1,88,17,74,2400mb,volatile-lfu,3,yes,no,yes,401,87,no,5,no
yes,no,74,37mb,no,no,no,,,,,,,,,,yes,21,91,10,76,1700mb,volatile-ttl,6,yes,yes,yes,548,75,no,24,yes
yes,everysec,137,92mb,no,no,yes,,,,,,,,,,yes,28,93,13,85,2600mb,volatile-lfu,5,no,yes,yes,526,145,no,30,no
yes,everysec,171,165mb,no,no,yes,,,,,,,,,,yes,3,87,12,76,2200mb,volatile-lfu,3,yes,yes,yes,343,241,no,14,yes
yes,everysec,85,231mb,no,no,yes,,,,,,,,,,yes,6,72,15,88,2300mb,volatile-lru,6,yes,yes,no,532,88,no,25,yes
yes,everysec,100,128mb,no,no,no,,,,,,,,,,yes,16,90,25,71,1500mb,allkeys-lfu,6,yes,yes,no,684,128,yes,22,no
yes,no,175,235mb,yes,yes,yes,,,,,,,,,,,,,,,1600mb,allkeys-lfu,6,no,yes,yes,438,135,yes,22,yes
yes,everysec,107,112mb,no,no,yes,,,,,,,,,,yes,25,89,15,88,2800mb,allkeys-random,6,yes,no,no,646,117,no,14,no
yes,always,109,218mb,yes,yes,no,,,,,,,,,,yes,3,96,22,76,1400mb,allkeys-random,7,yes,no,yes,662,137,yes,21,yes
yes,everysec,180,183mb,no,no,yes,,,,,,,,,,,,,,,1000mb,allkeys-lru,5,no,yes,yes,540,160,yes,39,no
yes,no,68,153mb,no,no,yes,,,,,,,,,,yes,21,90,26,84,2200mb,volatile-lru,5,yes,no,yes,702,187,no,40,yes
yes,no,157,178mb,yes,no,yes,,,,,,,,,,,,,,,2700mb,noeviction,4,no,yes,yes,529,189,yes,28,yes
yes,no,116,241mb,no,no,yes,,,,,,,,,,,,,,,1700mb,volatile-random,4,no,yes,no,515,103,no,12,no
yes,everysec,140,221mb,yes,yes,no,,,,,,,,,,yes,19,95,4,79,2500mb,allkeys-lru,5,yes,yes,yes,525,60,yes,13,yes
yes,always,121,175mb,no,no,yes,,,,,,,,,,,,,,,2500mb,noeviction,5,yes,no,no,472,239,yes,1,yes
yes,everysec,127,194mb,no,no,yes,,,,,,,,,,yes,8,92,13,76,1300mb,volatile-random,5,yes,yes,yes,534,227,yes,39,yes
yes,no,197,250mb,yes,yes,yes,,,,,,,,,,yes,27,87,22,89,2800mb,allkeys-lfu,7,yes,yes,yes,519,23,no,22,yes
yes,no,130,86mb,no,yes,no,,,,,,,,,,,,,,,2600mb,volatile-random,7,no,yes,no,423,53,no,20,no
yes,everysec,160,77mb,yes,yes,no,,,,,,,,,,yes,28,93,21,88,1300mb,volatile-lru,7,yes,no,yes,536,25,no,20,yes
yes,everysec,197,152mb,no,yes,no,,,,,,,,,,,,,,,1000mb,allkeys-random,6,yes,yes,yes,585,255,yes,10,yes
yes,no,199,55mb,no,no,yes,,,,,,,,,,,,,,,2600mb,allkeys-lru,6,no,no,yes,635,81,yes,36,no
yes,everysec,110,29mb,yes,yes,no,,,,,,,,,,yes,4,94,26,76,1600mb,volatile-lfu,7,no,yes,yes,362,242,yes,19,no
yes,no,101,252mb,yes,yes,no,,,,,,,,,,yes,12,74,30,86,2800mb,allkeys-lfu,5,yes,no,yes,562,98,yes,12,no
yes,everysec,144,19mb,no,no,yes,,,,,,,,,,yes,4,82,10,89,2100mb,allkeys-random,6,no,no,yes,399,217,yes,38,no
yes,no,118,95mb,yes,no,yes,,,,,,,,,,,,,,,2700mb,noeviction,5,yes,yes,no,677,236,yes,30,no
yes,always,144,183mb,no,yes,yes,,,,,,,,,,,,,,,1900mb,volatile-lru,3,no,yes,no,273,228,yes,28,yes
yes,always,97,102mb,no,yes,no,,,,,,,,,,,,,,,2300mb,allkeys-random,6,no,yes,yes,488,112,yes,26,no
yes,no,156,71mb,yes,yes,yes,,,,,,,,,,yes,27,85,9,80,2700mb,volatile-lfu,3,yes,no,no,492,180,no,28,yes
yes,everysec,142,116mb,yes,no,yes,,,,,,,,,,,,,,,2900mb,volatile-lfu,4,no,no,no,522,202,no,29,yes
yes,everysec,147,79mb,yes,yes,yes,,,,,,,,,,yes,13,84,25,83,2900mb,allkeys-random,4,no,yes,yes,322,137,no,29,yes
yes,no,127,43mb,yes,yes,no,,,,,,,,,,,,,,,1800mb,volatile-ttl,5,yes,no,yes,338,227,yes,25,no
yes,always,190,80mb,no,no,yes,,,,,,,,,,yes,28,80,26,82,1800mb,volatile-random,6,no,yes,yes,397,231,yes,24,yes
yes,no,146,38mb,no,no,yes,,,,,,,,,,yes,16,89,7,75,1100mb,allkeys-random,7,yes,yes,no,612,114,yes,20,yes
yes,no,157,88mb,no,no,yes,,,,,,,,,,yes,7,76,17,73,1400mb,noeviction,3,yes,yes,no,399,215,yes,16,yes
yes,everysec,69,238mb,no,yes,no,,,,,,,,,,,,,,,2700mb,allkeys-random,6,no,yes,no,420,158,yes,4,no
yes,no,88,86mb,no,no,no,,,,,,,,,,yes,17,90,23,81,2300mb,volatile-lru,7,yes,no,yes,728,221,no,12,yes
yes,always,88,194mb,yes,yes,no,,,,,,,,,,,,,,,1000mb,allkeys-lru,5,yes,yes,no,270,140,yes,17,no
yes,always,171,135mb,no,yes,yes,,,,,,,,,,yes,21,100,28,74,1400mb,allkeys-random,4,no,no,no,734,18,no,26,yes
yes,no,105,83mb,yes,yes,yes,,,,,,,,,,yes,10,99,28,71,2500mb,volatile-lfu,5,yes,yes,yes,730,65,no,11,no
yes,everysec,150,159mb,yes,no,no,,,,,,,,,,,,,,,1000mb,allkeys-lru,7,no,no,yes,342,231,yes,1,no
yes,everysec,105,209mb,no,no,no,,,,,,,,,,,,,,,2400mb,volatile-lfu,3,no,no,no,272,192,no,19,no
yes,always,143,205mb,no,no,yes,,,,,,,,,,,,,,,2100mb,volatile-lfu,6,no,yes,yes,743,85,yes,24,no
yes,no,174,218mb,no,yes,no,,,,,,,,,,yes,22,76,21,87,2000mb,noeviction,3,no,yes,yes,482,72,no,11,no
yes,no,99,67mb,yes,no,no,,,,,,,,,,yes,3,99,25,89,1200mb,volatile-ttl,7,yes,no,yes,449,106,no,27,no
yes,everysec,63,128mb,yes,no,no,,,,,,,,,,,,,,,2600mb,noeviction,6,no,no,no,384,224,yes,14,no
yes,no,59,126mb,no,yes,yes,,,,,,,,,,,,,,,1500mb,noeviction,6,yes,no,no,688,16,yes,19,yes
yes,always,126,120mb,yes,yes,no,,,,,,,,,,,,,,,1900mb,allkeys-lfu,3,yes,yes,no,410,234,no,18,no
yes,everysec,59,254mb,no,no,yes,,,,,,,,,,yes,21,96,27,80,2100mb,volatile-ttl,6,no,yes,yes,352,123,yes,3,no
yes,no,129,68mb,yes,yes,yes,,,,,,,,,,yes,30,86,8,85,1700mb,noeviction,7,no,no,yes,736,44,yes,4,yes
